element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,event,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,key_passes,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
520,63,8,6,False,2017-09-30T11:30:00Z,0,4,7,90,0,0,1,0,0,0,0,0,0,0,0,34,31.2,0.1,2.0,3.3,60,1572,14508,3136,1564,75,0,0,9,72,0,0,0,0,0,0,0,0,6,0,2,0,0
158,69,4,0,True,2017-10-01T13:15:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,72,-2242,22888,376,2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,68,1,2,False,2017-10-01T11:00:00Z,2,0,7,90,0,0,0,2,0,0,0,0,0,0,0,11,10.2,13.0,9.0,3.2,54,-699,5651,220,919,32,0,0,6,26,0,0,0,1,1,0,0,0,2,0,0,2,0
288,70,10,2,True,2017-10-01T15:30:00Z,1,1,7,90,0,0,0,1,0,0,0,0,0,0,0,15,15.6,0.6,0.0,1.6,44,452,13517,1050,598,22,0,0,8,20,0,0,0,1,0,0,0,0,7,0,2,0,0
83,69,7,0,False,2017-10-01T13:15:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,3,985,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,63,17,1,True,2017-09-30T11:30:00Z,0,4,7,8,0,0,0,1,0,0,0,0,0,0,0,3,0.8,0.0,0.0,0.1,44,34,5312,461,427,10,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0
510,67,16,0,True,2017-09-30T14:00:00Z,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-55,1684,86,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,70,13,2,False,2017-10-01T15:30:00Z,1,1,7,90,0,0,0,1,0,0,0,0,0,0,0,12,24.8,1.4,20.0,4.6,54,-4577,51429,608,5185,97,0,1,5,86,0,0,0,1,0,0,0,0,7,0,1,0,0
203,61,2,3,False,2017-09-30T14:00:00Z,0,0,7,90,0,0,1,0,0,0,0,0,0,0,0,8,7.2,2.2,8.0,1.7,53,563,24032,2547,1984,28,0,0,0,18,2,0,0,0,0,1,0,0,7,0,0,1,0
458,67,16,5,True,2017-09-30T14:00:00Z,1,0,7,12,1,0,0,0,0,0,0,1,0,0,1,28,36.0,14.0,33.0,8.3,55,-474,7681,574,1048,2,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,1
114,62,11,0,True,2017-09-30T16:30:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,95,-2033,23052,207,2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,70,13,0,False,2017-10-01T15:30:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,74,-735,11990,14,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,69,4,1,True,2017-10-01T13:15:00Z,0,1,7,90,0,0,0,1,0,0,0,1,0,0,0,-1,6.6,24.8,40.0,7.1,50,2420,109706,17803,15383,25,0,0,1,21,1,0,0,4,2,1,0,0,6,3,0,1,0
239,70,13,1,False,2017-10-01T15:30:00Z,1,1,7,16,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.8,4.0,0.5,48,-6599,86456,4622,11221,10,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,1,0
318,65,15,1,False,2017-09-30T14:00:00Z,2,1,7,90,0,0,0,2,0,0,0,1,0,0,0,20,16.6,37.0,16.0,7.0,65,-18306,162577,5485,23791,47,0,0,2,38,7,0,0,3,2,0,1,0,6,0,2,1,0
301,70,10,1,True,2017-10-01T15:30:00Z,1,1,7,11,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,1.0,0.0,0.0,62,-4337,37317,495,4832,2,0,0,0,1,0,0,0,2,0,1,0,0,2,2,0,0,0
104,62,11,2,True,2017-09-30T16:30:00Z,0,1,7,71,0,0,0,1,0,0,0,0,0,0,0,4,4.4,5.3,17.0,2.7,105,-1208,161664,21425,22633,28,0,0,0,25,1,0,0,0,0,2,0,0,2,1,0,0,0
240,62,5,8,False,2017-09-30T16:30:00Z,0,1,7,90,0,0,1,0,0,0,0,0,0,2,2,28,21.4,0.0,0.0,2.1,55,-4277,204314,6324,10601,36,0,0,0,28,0,0,0,0,0,0,0,0,13,0,0,0,0
456,67,16,0,True,2017-09-30T14:00:00Z,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1046,11374,48,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,62,11,0,True,2017-09-30T16:30:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-120,3744,56,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,61,2,0,False,2017-09-30T14:00:00Z,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-542,9144,66,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,62,5,0,False,2017-09-30T16:30:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-75,5247,509,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,63,17,1,True,2017-09-30T11:30:00Z,0,4,7,90,0,0,0,4,0,0,0,1,0,0,0,1,1.4,1.0,4.0,0.6,60,-2144,15834,421,2565,20,0,0,1,8,0,0,0,2,0,0,0,0,5,3,1,0,0
227,70,13,0,False,2017-10-01T15:30:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-893,354069,27145,28038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,67,16,0,True,2017-09-30T14:00:00Z,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-72,1694,45,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,65,14,5,True,2017-09-30T14:00:00Z,2,1,7,90,0,1,0,1,0,0,0,0,0,0,0,12,26.8,11.5,110.0,14.8,56,32174,303056,68343,36169,21,0,0,6,16,0,0,1,2,1,0,0,0,8,6,0,0,0
271,64,6,0,True,2017-09-30T14:00:00Z,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,49844,925820,80767,30923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,63,8,3,False,2017-09-30T11:30:00Z,0,4,7,90,0,0,1,0,0,0,0,0,0,0,0,16,19.4,2.3,10.0,3.2,50,-6203,169036,9951,16154,45,0,0,6,34,1,0,0,0,0,0,0,0,3,1,2,0,0
386,63,8,0,False,2017-09-30T11:30:00Z,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-102,1710,71,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,65,14,2,True,2017-09-30T14:00:00Z,2,1,7,90,0,0,0,1,0,0,0,0,0,0,0,10,25.2,16.4,2.0,4.4,50,-1980,36429,1634,3614,25,0,0,6,16,0,0,0,1,1,0,1,0,3,1,0,0,0
409,66,19,2,False,2017-09-30T14:00:00Z,2,2,7,61,0,0,0,2,0,0,0,0,0,0,0,13,13.0,18.0,24.0,5.5,52,-20885,139868,777,21662,60,0,0,3,52,0,0,0,1,1,0,1,0,8,1,0,0,0
538,68,1,1,False,2017-10-01T11:00:00Z,2,0,7,18,0,0,0,0,0,0,0,0,0,0,0,5,4.6,14.4,2.0,2.1,45,-13,373,43,56,6,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0
246,62,5,3,False,2017-09-30T16:30:00Z,0,1,7,90,0,0,1,0,0,0,0,0,0,0,0,25,19.0,6.1,8.0,3.3,45,7145,17514,9286,2141,77,0,0,3,70,1,0,0,1,0,0,0,0,8,0,5,0,0
354,67,20,2,False,2017-09-30T14:00:00Z,1,0,7,90,0,0,0,1,0,0,0,0,0,0,0,15,21.2,0.5,0.0,2.2,45,4986,149719,14941,9955,65,0,0,7,54,0,0,0,1,0,0,0,0,3,0,1,0,0
251,62,5,0,False,2017-09-30T16:30:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-131,2979,41,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,63,8,0,False,2017-09-30T11:30:00Z,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,74,-378,6735,1066,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,62,5,2,False,2017-09-30T16:30:00Z,0,1,7,90,0,0,1,0,0,0,0,1,0,0,0,14,15.2,11.0,27.0,5.3,50,-2534,188041,15560,18094,68,0,0,0,62,1,0,0,2,0,0,0,0,7,0,2,0,0
503,62,11,0,True,2017-09-30T16:30:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-43,711,8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,63,17,0,True,2017-09-30T11:30:00Z,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,13,347,50,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,70,10,0,True,2017-10-01T15:30:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1352,10829,79,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,66,19,1,False,2017-09-30T14:00:00Z,2,2,7,90,0,0,0,2,0,0,0,0,0,0,0,19,13.8,4.1,0.0,1.8,45,37670,260907,56676,19006,57,0,0,1,51,0,0,0,0,0,0,0,0,9,0,3,0,0
20,68,3,0,True,2017-10-01T11:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2184,29553,194,2378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,65,15,9,False,2017-09-30T14:00:00Z,2,1,7,90,0,0,0,2,0,1,0,0,0,5,2,34,49.2,0.0,0.0,4.9,50,3776,418987,22924,19148,12,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0
529,70,10,0,True,2017-10-01T15:30:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1353,9050,1859,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,68,3,0,True,2017-10-01T11:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-91,1761,12,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,62,5,5,False,2017-09-30T16:30:00Z,0,1,7,90,0,1,1,0,0,0,0,0,0,0,0,14,21.0,43.2,36.0,10.0,104,-114926,568739,100556,215482,28,0,1,0,21,1,0,0,2,3,0,0,0,4,2,1,1,0
151,66,18,2,True,2017-09-30T14:00:00Z,2,2,7,90,0,0,0,2,0,0,0,0,0,0,0,6,24.8,0.9,0.0,2.6,45,2898,83837,8573,5675,28,0,0,5,21,0,0,0,1,0,0,0,0,1,1,0,0,0
425,66,18,0,True,2017-09-30T14:00:00Z,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-3205,42738,492,3697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,62,11,2,True,2017-09-30T16:30:00Z,0,1,7,90,0,0,0,1,0,0,0,0,0,0,0,8,11.2,0.5,0.0,1.2,63,-12453,196929,2543,14996,28,0,0,4,22,0,0,0,1,0,0,0,0,5,0,0,0,0
59,68,1,1,False,2017-10-01T11:00:00Z,2,0,7,90,0,0,0,2,0,0,0,0,0,0,0,13,15.8,2.2,2.0,2.0,44,-170,3890,60,230,32,0,0,4,23,3,0,0,0,0,0,0,0,4,1,0,0,0
331,65,14,2,True,2017-09-30T14:00:00Z,2,1,7,90,0,0,0,1,0,0,0,0,0,0,0,14,19.4,10.2,18.0,4.8,44,-2869,19541,135,3004,28,0,0,8,19,2,0,0,0,1,0,0,0,4,0,0,0,0
392,63,8,0,False,2017-09-30T11:30:00Z,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,8,518,44,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,70,13,2,False,2017-10-01T15:30:00Z,1,1,7,90,0,0,0,1,0,0,0,0,0,0,0,11,4.8,4.7,22.0,3.2,68,-18106,172317,1937,20043,38,0,0,1,33,1,0,0,0,0,0,0,0,5,0,0,1,0
343,65,14,0,True,2017-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-488,5198,13,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,68,1,1,False,2017-10-01T11:00:00Z,2,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,7.0,0.4,57,-1167,8120,164,1331,3,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,1,0
339,65,14,0,True,2017-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-40,604,9,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,65,14,1,True,2017-09-30T14:00:00Z,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,43,-283,19249,1345,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,62,5,0,False,2017-09-30T16:30:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,-3432,47986,588,4020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,68,3,3,True,2017-10-01T11:00:00Z,2,0,7,82,0,0,1,0,0,0,0,0,0,0,0,17,10.8,35.0,17.0,6.3,56,-21817,645892,38110,59927,94,0,0,1,80,1,0,0,1,1,0,1,0,7,0,2,1,0
292,70,10,0,True,2017-10-01T15:30:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-5711,47279,92,5803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,66,18,6,True,2017-09-30T14:00:00Z,2,2,7,90,0,1,0,2,0,0,0,0,0,0,1,33,35.4,14.5,0.0,5.0,50,958,9966,1837,879,34,1,0,6,30,1,0,0,0,1,0,0,0,11,5,4,0,0
359,69,4,2,True,2017-10-01T13:15:00Z,0,1,7,90,0,0,0,1,0,0,0,0,0,0,0,13,19.0,72.0,42.0,13.3,83,-29148,178637,4354,33502,38,0,0,1,26,1,0,0,0,6,0,1,0,7,2,0,1,0
436,66,18,1,True,2017-09-30T14:00:00Z,2,2,7,17,0,0,0,1,0,0,0,0,0,0,0,3,4.4,20.3,2.0,2.7,49,1935,25488,4901,2966,6,0,0,0,4,0,0,0,0,2,0,0,0,2,2,0,0,0
39,61,9,0,True,2017-09-30T14:00:00Z,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-5581,28331,239,5820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,63,17,0,True,2017-09-30T11:30:00Z,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-32,456,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,63,8,13,False,2017-09-30T11:30:00Z,0,4,7,86,2,0,1,0,0,0,0,0,0,0,3,52,76.6,13.4,80.0,17.0,126,292373,1679631,316146,23773,14,0,0,2,13,1,0,0,0,1,2,0,0,2,5,0,1,1
198,61,2,6,False,2017-09-30T14:00:00Z,0,0,7,90,0,0,1,0,0,0,0,0,0,0,0,24,14.8,0.3,0.0,1.5,51,21800,362160,42127,20327,32,0,0,6,21,0,0,0,3,0,0,0,0,7,0,2,0,0
550,65,14,0,True,2017-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,2694,3667,4004,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,63,8,3,False,2017-09-30T11:30:00Z,0,4,7,90,0,0,1,0,0,0,0,0,0,0,0,13,9.6,16.3,0.0,2.6,48,9,3751,349,340,64,0,0,1,56,1,0,0,1,1,0,1,0,9,2,0,0,0
281,64,6,3,True,2017-09-30T14:00:00Z,4,0,7,65,0,0,1,0,0,0,0,0,0,0,0,9,9.0,31.1,4.0,4.4,85,40571,1751963,129216,88645,27,0,0,0,16,1,0,0,0,2,0,1,0,3,1,0,1,0
516,70,10,0,True,2017-10-01T15:30:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-12,1347,123,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,63,8,1,False,2017-09-30T11:30:00Z,0,4,7,3,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,80,-9292,50743,3642,12934,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
397,66,19,1,False,2017-09-30T14:00:00Z,2,2,7,90,0,0,0,2,0,0,0,0,0,2,0,14,15.2,0.0,0.0,1.5,45,-2228,122922,3694,5922,21,0,0,3,16,0,0,0,0,0,0,0,0,9,0,0,0,0
375,63,8,6,False,2017-09-30T11:30:00Z,0,4,7,90,0,0,1,0,0,0,0,0,0,1,0,24,11.2,0.0,0.0,1.1,55,-24320,634255,8655,32975,28,0,0,5,25,0,0,0,0,0,0,0,0,8,0,0,0,0
7,68,3,11,True,2017-10-01T11:00:00Z,2,0,7,90,0,1,1,0,0,0,0,0,0,0,2,37,13.0,5.4,16.0,3.4,59,17278,536290,39517,22239,47,0,0,4,37,1,0,0,0,0,0,0,0,5,0,2,0,0
341,65,14,1,True,2017-09-30T14:00:00Z,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,49,88,594,160,72,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
155,69,4,2,True,2017-10-01T13:15:00Z,0,1,7,90,0,0,0,1,0,0,0,0,0,0,0,12,13.4,18.8,11.0,4.3,50,-1618,56216,2114,3732,76,0,0,1,65,0,0,0,0,1,0,1,0,8,1,1,3,0
253,62,5,1,False,2017-09-30T16:30:00Z,0,1,7,6,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,54,-923,13119,1061,1984,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
496,70,10,1,True,2017-10-01T15:30:00Z,1,1,7,16,0,0,0,0,0,0,0,0,0,0,0,3,2.2,0.1,0.0,0.2,45,124,14181,1499,1375,3,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
413,66,19,0,False,2017-09-30T14:00:00Z,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-116,2178,44,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,68,1,2,False,2017-10-01T11:00:00Z,2,0,7,75,0,0,0,2,0,0,0,0,0,0,0,5,2.2,6.3,2.0,1.1,53,-64,1343,41,105,26,0,0,0,20,1,0,0,1,0,1,0,0,3,3,1,0,0
212,61,2,0,False,2017-09-30T14:00:00Z,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-615,16140,1582,2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,65,14,2,True,2017-09-30T14:00:00Z,2,1,7,90,0,0,0,1,0,0,0,0,0,2,0,13,18.8,0.0,0.0,1.9,50,-8725,190556,2175,10900,31,0,0,2,11,0,0,0,0,0,0,0,0,7,0,0,0,0
299,70,10,0,True,2017-10-01T15:30:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1543,35004,1485,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,69,7,3,False,2017-10-01T13:15:00Z,0,1,7,90,0,0,1,0,0,0,0,0,0,0,0,15,33.0,0.8,18.0,5.2,45,-2647,188938,11387,14034,32,0,0,10,24,2,0,0,0,0,0,0,0,5,1,0,0,0
177,63,17,0,True,2017-09-30T11:30:00Z,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-12,351,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,65,15,0,False,2017-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-5338,19542,490,5828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,68,3,0,True,2017-10-01T11:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,1338,5029,1932,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,70,10,0,True,2017-10-01T15:30:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-590,4705,49,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,64,12,1,False,2017-09-30T14:00:00Z,4,0,7,21,0,0,0,1,0,0,0,0,0,0,0,3,3.4,2.6,2.0,0.8,48,-717,7447,22,739,11,0,0,1,11,1,0,0,0,0,0,0,0,1,1,0,0,0
426,66,18,0,True,2017-09-30T14:00:00Z,2,2,7,28,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.2,0.0,0.0,50,-472,10253,343,815,10,0,0,0,9,0,0,0,2,0,0,0,0,2,0,1,0,0
290,70,10,2,True,2017-10-01T15:30:00Z,1,1,7,90,0,0,0,1,0,0,0,0,0,0,0,14,26.8,0.0,7.0,3.4,47,73257,569166,113671,40414,26,0,0,12,17,0,0,0,0,0,0,0,0,6,0,0,0,0
441,67,16,0,True,2017-09-30T14:00:00Z,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2029,11369,106,2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,64,12,1,False,2017-09-30T14:00:00Z,4,0,7,22,0,0,0,1,0,0,0,0,0,0,0,2,1.2,0.7,4.0,0.6,44,-283,139567,12394,12677,7,0,0,0,4,0,0,0,1,0,0,0,0,2,2,1,0,0
150,69,4,0,True,2017-10-01T13:15:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-74,1315,20,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,66,18,0,True,2017-09-30T14:00:00Z,2,2,7,32,0,0,0,1,0,0,0,1,0,0,0,-4,1.0,0.0,27.0,2.8,50,-477,6802,128,605,5,0,0,0,4,0,0,0,1,0,0,0,0,2,3,0,0,0
222,70,13,0,False,2017-10-01T15:30:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-20257,165579,851,21108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,66,18,0,True,2017-09-30T14:00:00Z,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,109,2406,524,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,69,7,6,False,2017-10-01T13:15:00Z,0,1,7,90,0,0,1,0,0,0,0,0,0,0,0,26,42.6,0.0,2.0,4.5,45,1469,16669,2676,1207,23,0,0,15,18,0,0,0,0,0,0,0,0,3,0,0,0,0
117,64,12,0,False,2017-09-30T14:00:00Z,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-4577,30232,90,4667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,65,15,0,False,2017-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-6607,42635,301,6908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,68,1,0,False,2017-10-01T11:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-157,2862,100,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,61,2,2,False,2017-09-30T14:00:00Z,0,0,7,90,0,0,1,0,0,0,0,0,0,0,0,3,0.0,11.1,19.0,3.0,85,52586,597139,136453,83867,14,0,0,0,7,0,0,0,0,1,2,0,0,2,1,0,1,0
315,65,15,0,False,2017-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-359,6202,117,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,63,8,6,False,2017-09-30T11:30:00Z,0,4,7,90,0,0,1,0,0,0,0,0,0,0,0,23,13.6,0.8,3.0,1.7,60,-8163,405402,13109,21272,60,0,0,3,46,1,0,0,0,0,0,0,0,4,1,1,1,0
491,64,12,0,False,2017-09-30T14:00:00Z,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,610,9526,2588,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,64,12,2,False,2017-09-30T14:00:00Z,4,0,7,68,0,0,0,3,0,0,0,0,0,0,0,9,3.2,2.2,0.0,0.5,48,-3604,34134,994,4598,34,0,0,0,28,0,0,0,2,0,0,0,0,3,0,0,0,0
487,67,16,2,True,2017-09-30T14:00:00Z,1,0,7,77,0,0,1,0,0,0,0,0,0,0,0,7,4.0,14.7,2.0,2.1,70,26869,1029867,128983,102114,21,0,0,0,16,0,0,0,0,1,0,0,0,4,1,0,0,0
477,70,10,2,True,2017-10-01T15:30:00Z,1,1,7,90,0,0,0,1,0,0,0,0,0,0,0,7,4.6,0.2,0.0,0.5,45,-6641,46601,678,7319,18,0,0,2,11,0,0,0,1,0,0,0,0,4,0,0,0,0
553,68,1,0,False,2017-10-01T11:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,67,20,0,False,2017-09-30T14:00:00Z,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,599,3243,1050,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,66,18,2,True,2017-09-30T14:00:00Z,2,2,7,90,0,0,0,2,0,0,0,0,0,0,0,5,3.0,4.9,5.0,1.3,58,-3275,64636,7667,10942,20,0,0,2,14,1,0,0,2,0,0,0,0,8,3,1,2,0
