element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,event,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,key_passes,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
117,181,1,1,False,2017-01-01T16:00:00Z,2,0,19,20,0,0,0,0,0,0,0,0,0,0,0,6,3.2,2.2,0.0,0.5,43,-76,9579,152,228,16,0,0,1,13,0,0,0,0,0,0,0,0,3,0,1,0,0
541,186,9,2,False,2016-12-31T17:30:00Z,1,0,19,90,0,0,0,1,0,0,0,0,0,0,0,8,2.4,0.0,0.0,0.2,53,-2723,79484,778,3501,26,0,0,1,13,1,0,0,0,0,0,0,0,4,0,0,0,0
442,188,13,2,False,2016-12-31T15:00:00Z,1,2,19,90,0,0,0,1,0,0,0,0,0,0,0,18,9.0,1.0,0.0,1.0,44,232,8286,401,169,23,0,0,6,17,0,0,0,2,0,0,0,0,7,1,5,0,0
404,190,18,0,False,2017-01-01T13:30:00Z,1,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-3,1348,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,186,10,0,True,2016-12-31T17:30:00Z,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,2330,66502,4383,2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,181,1,0,False,2017-01-01T16:00:00Z,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,56,-237,13031,33,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,190,17,0,True,2017-01-01T13:30:00Z,1,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-177,18811,52,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,190,17,-1,True,2017-01-01T13:30:00Z,1,4,19,90,0,0,0,4,0,0,0,1,0,0,0,6,6.4,0.1,2.0,0.9,43,-96,8359,30,126,21,0,0,2,11,0,0,0,3,0,0,0,0,3,0,2,0,0
433,188,13,1,False,2016-12-31T15:00:00Z,1,2,19,90,0,0,0,1,0,0,0,1,0,0,0,7,12.6,0.3,0.0,1.3,48,-938,58923,287,1225,24,0,0,6,12,0,0,0,3,0,0,0,0,2,0,2,0,0
440,188,13,0,False,2016-12-31T15:00:00Z,1,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-39,3080,10,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,187,11,0,False,2016-12-31T15:00:00Z,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-95,131448,4360,4455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,188,13,0,False,2016-12-31T15:00:00Z,1,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-277,22220,10,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,188,19,1,True,2016-12-31T15:00:00Z,1,2,19,74,0,0,0,2,0,0,0,0,0,0,0,13,7.8,4.1,4.0,1.6,43,-730,31927,2411,3141,45,0,0,4,36,0,0,0,0,0,0,0,0,3,0,0,0,0
149,184,6,4,True,2016-12-30T20:00:00Z,2,2,19,90,0,1,0,2,0,0,0,0,0,0,0,23,50.6,10.6,4.0,6.5,49,-1987,76729,134,2121,27,0,0,11,23,0,0,0,0,1,0,0,0,2,0,1,0,0
301,188,19,0,True,2016-12-31T15:00:00Z,1,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-178,81414,3325,3503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,183,14,1,True,2016-12-31T15:00:00Z,4,2,19,90,0,0,0,2,0,0,0,0,0,0,0,10,13.2,2.6,0.0,1.6,65,47096,898729,53434,6338,61,0,0,5,54,0,0,0,2,0,0,0,0,5,1,0,0,0
277,187,11,0,False,2016-12-31T15:00:00Z,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-510,24892,25,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,187,12,6,True,2016-12-31T15:00:00Z,2,1,19,63,0,0,1,0,0,0,0,1,0,0,1,30,10.8,46.4,25.0,8.2,53,14599,249319,18381,3782,41,0,0,2,37,1,0,0,1,3,0,2,0,3,0,1,0,0
107,181,1,0,False,2017-01-01T16:00:00Z,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-2055,24671,108,2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,185,20,2,True,2016-12-31T15:00:00Z,1,0,19,90,0,0,1,0,0,0,0,1,0,0,0,12,15.8,12.3,2.0,3.0,45,4784,16367,5784,1000,33,0,0,7,26,1,0,0,2,1,0,0,0,7,0,1,0,0
275,187,11,0,False,2016-12-31T15:00:00Z,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-150,5789,23,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,185,20,3,True,2016-12-31T15:00:00Z,1,0,19,90,0,0,1,0,0,0,0,0,0,0,0,15,12.8,5.8,6.0,2.5,53,-1523,169764,262,1785,43,0,0,6,35,1,0,0,0,0,0,0,0,8,2,1,1,0
598,189,2,0,True,2016-12-31T15:00:00Z,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1,370,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,182,15,0,True,2016-12-31T15:00:00Z,4,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-229,15274,13,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,186,10,0,True,2016-12-31T17:30:00Z,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,97,-133,38562,1637,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,186,10,0,True,2016-12-31T17:30:00Z,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-74,10060,49,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,190,18,6,False,2017-01-01T13:30:00Z,1,4,19,67,0,0,1,0,0,0,0,0,0,0,0,21,14.8,36.2,4.0,5.5,59,53147,320413,56937,3790,29,0,0,3,27,0,0,0,0,3,0,1,0,7,3,0,1,0
172,185,20,5,True,2016-12-31T15:00:00Z,1,0,19,90,0,0,1,0,0,0,0,1,0,0,0,23,22.0,1.5,0.0,2.4,49,-1670,53461,118,1788,29,0,0,11,21,0,0,0,1,0,0,0,0,6,0,1,0,0
26,181,5,0,True,2017-01-01T16:00:00Z,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,73,119,3766,219,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,189,16,1,False,2016-12-31T15:00:00Z,0,3,19,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,47,-39,7987,239,278,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
439,188,13,2,False,2016-12-31T15:00:00Z,1,2,19,90,0,0,0,1,0,0,0,0,0,0,0,10,10.6,11.4,18.0,4.0,44,15741,392742,23877,8136,25,0,0,4,15,1,0,0,0,1,0,0,0,5,3,1,0,0
451,185,8,3,False,2016-12-31T15:00:00Z,1,0,19,90,0,0,0,1,0,0,0,0,0,4,0,17,31.6,0.0,0.0,3.2,44,7686,43205,8636,950,26,0,0,0,19,1,0,0,0,0,0,0,0,6,0,0,0,0
138,184,7,0,False,2016-12-30T20:00:00Z,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-1,5551,110,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,190,17,0,True,2017-01-01T13:30:00Z,1,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-1703,5869,65,1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,187,12,2,True,2016-12-31T15:00:00Z,2,1,19,90,0,0,0,1,0,0,0,0,0,1,0,11,5.8,0.0,0.0,0.6,54,-7789,1509047,10991,18780,19,0,0,0,12,0,0,0,0,0,0,0,0,9,0,0,0,0
61,182,15,0,True,2016-12-31T15:00:00Z,4,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-6,941,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,183,14,1,True,2016-12-31T15:00:00Z,4,2,19,90,0,0,0,2,0,0,0,0,0,0,0,14,12.2,0.7,2.0,1.5,62,17835,175882,20983,3148,48,0,0,6,37,0,0,0,1,0,0,0,0,6,0,1,0,0
554,184,6,1,True,2016-12-30T20:00:00Z,2,2,19,90,0,0,0,2,1,0,0,0,0,6,0,14,38.6,0.0,0.0,3.9,45,120,4296,278,158,28,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0
161,184,6,1,True,2016-12-30T20:00:00Z,2,2,19,55,0,0,0,1,0,0,0,0,0,0,0,7,2.8,0.8,0.0,0.4,44,-182,10674,110,292,24,0,0,1,19,0,0,0,0,0,0,0,0,5,1,2,0,0
291,187,11,0,False,2016-12-31T15:00:00Z,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-166,13427,222,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,181,5,0,True,2017-01-01T16:00:00Z,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-62,9142,35,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,186,9,2,False,2016-12-31T17:30:00Z,1,0,19,90,0,0,0,1,0,0,0,0,0,0,0,13,5.8,26.8,3.0,3.6,87,-461,94396,2094,2555,54,0,0,1,44,0,0,0,0,2,0,0,0,11,1,0,1,0
389,190,18,0,False,2017-01-01T13:30:00Z,1,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-54,7421,8,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,182,15,4,True,2016-12-31T15:00:00Z,4,1,19,90,0,1,0,1,0,0,0,1,0,0,0,19,17.8,15.8,9.0,4.3,45,-1589,36433,769,2358,37,1,0,0,29,0,0,0,1,1,0,0,0,7,1,1,1,0
618,185,8,0,False,2016-12-31T15:00:00Z,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,51,86,60,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,186,10,8,True,2016-12-31T17:30:00Z,1,0,19,90,0,0,1,0,0,0,0,0,0,0,2,27,21.8,0.2,4.0,2.6,50,-7591,257413,6380,13971,39,0,0,12,25,0,0,0,1,0,0,0,0,7,0,1,0,0
181,185,20,3,True,2016-12-31T15:00:00Z,1,0,19,79,0,0,1,0,0,0,0,0,0,0,0,12,7.0,20.2,11.0,3.8,48,426,23170,822,396,22,0,0,2,15,2,0,0,0,1,1,1,0,6,0,1,2,0
470,185,8,0,False,2016-12-31T15:00:00Z,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-95,3396,93,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,182,3,2,False,2016-12-31T15:00:00Z,4,1,19,67,0,0,0,4,0,0,0,0,0,0,0,15,10.0,10.6,8.0,2.9,48,48,533,79,31,30,0,0,3,24,1,0,0,1,1,0,0,0,6,1,1,0,0
97,183,14,6,True,2016-12-31T15:00:00Z,4,2,19,90,1,0,0,2,0,0,0,0,0,0,0,29,33.4,11.8,56.0,10.1,107,192187,1798269,207614,15427,33,0,0,0,25,2,0,0,0,0,1,0,0,6,3,0,3,0
569,184,6,2,True,2016-12-30T20:00:00Z,2,2,19,90,0,0,0,2,0,0,0,0,0,0,0,-6,1.4,3.1,61.0,6.6,55,394,2730,567,173,23,0,0,1,16,0,0,0,2,0,3,0,0,2,6,0,1,0
273,187,11,0,False,2016-12-31T15:00:00Z,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-54,5706,47,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,185,8,2,False,2016-12-31T15:00:00Z,1,0,19,90,0,0,0,1,0,0,0,0,0,0,0,8,17.4,42.6,85.0,14.5,91,-10377,402895,3531,13908,42,0,1,0,34,1,0,0,0,3,0,0,0,4,4,1,2,0
326,183,4,0,False,2016-12-31T15:00:00Z,4,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-344,22468,9,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,186,10,1,True,2016-12-31T17:30:00Z,1,0,19,27,0,0,0,0,0,0,0,0,0,0,0,3,5.0,0.8,12.0,1.8,69,-21789,434148,29121,50910,8,0,0,0,4,1,0,0,0,0,0,0,0,1,5,2,0,0
610,185,8,0,False,2016-12-31T15:00:00Z,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,4,101,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,184,7,1,False,2016-12-30T20:00:00Z,2,2,19,17,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.8,8.0,0.7,45,19,1365,117,98,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
590,183,14,0,True,2016-12-31T15:00:00Z,4,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-8,575,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,182,3,1,False,2016-12-31T15:00:00Z,4,1,19,19,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0.4,0.0,0.2,40,1999,182522,5542,3543,8,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0
353,182,3,0,False,2016-12-31T15:00:00Z,4,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-309,4278,31,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,184,6,0,True,2016-12-30T20:00:00Z,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,13,11126,136,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,188,19,5,True,2016-12-31T15:00:00Z,1,2,19,73,0,1,0,2,0,0,0,0,0,0,0,19,11.8,24.3,23.0,5.9,70,-630,57550,427,1057,31,0,0,0,27,0,0,0,1,1,0,1,0,2,0,0,1,0
82,183,14,5,True,2016-12-31T15:00:00Z,4,2,19,90,0,1,0,2,0,0,0,0,0,0,0,21,33.6,65.6,35.0,13.4,104,24915,1536597,45561,20646,50,0,1,0,43,2,0,0,0,5,0,0,0,3,3,0,0,0
542,185,8,1,False,2016-12-31T15:00:00Z,1,0,19,13,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.5,8.0,0.6,49,-3,651,24,27,5,0,0,0,5,0,0,0,1,0,0,0,0,1,1,0,0,0
147,184,6,0,True,2016-12-30T20:00:00Z,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,8593,788055,18138,9545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,186,9,0,False,2016-12-31T17:30:00Z,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-32,11147,17,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,182,3,0,False,2016-12-31T15:00:00Z,4,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,5,18,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,189,16,0,False,2016-12-31T15:00:00Z,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,7,2013,31,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,187,11,0,False,2016-12-31T15:00:00Z,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-225,11327,139,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,186,10,2,True,2016-12-31T17:30:00Z,1,0,19,90,0,0,1,0,0,0,0,1,0,0,0,8,2.8,7.3,1.0,1.1,49,-3038,83742,3468,6506,41,0,0,3,34,0,0,0,3,0,0,0,0,9,1,1,1,0
469,184,7,2,False,2016-12-30T20:00:00Z,2,2,19,73,0,0,0,2,0,0,0,0,0,0,0,9,10.4,33.4,26.0,7.0,53,-1281,75487,1403,2684,25,0,0,0,20,3,0,0,2,3,0,0,0,4,4,1,0,0
255,187,12,2,True,2016-12-31T15:00:00Z,2,1,19,90,0,0,0,1,0,0,0,0,0,0,0,15,12.8,11.4,28.0,5.2,53,-2477,264834,889,3366,52,0,0,5,44,0,0,0,1,1,0,0,0,9,0,0,0,0
390,190,18,2,False,2017-01-01T13:30:00Z,1,4,19,90,0,0,0,1,0,0,0,0,0,0,0,12,14.8,4.9,3.0,2.3,50,-1650,200425,989,2639,60,0,0,7,51,0,0,0,2,0,0,1,0,3,0,0,1,0
393,190,18,0,False,2017-01-01T13:30:00Z,1,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,66,-1667,159927,111,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,183,4,0,False,2016-12-31T15:00:00Z,4,2,19,90,0,0,0,4,0,0,0,0,0,0,0,12,15.0,2.3,0.0,1.7,45,1507,211528,7746,6239,23,0,0,4,21,2,0,0,0,0,0,0,0,4,1,1,0,0
615,182,3,0,False,2016-12-31T15:00:00Z,4,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-6,89,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,190,17,2,True,2017-01-01T13:30:00Z,1,4,19,78,0,0,0,4,0,0,0,0,0,0,0,9,0.0,1.8,0.0,0.1,49,-23312,1512822,25098,48410,38,0,0,3,28,0,0,0,2,0,0,0,0,7,0,0,0,0
40,189,16,0,False,2016-12-31T15:00:00Z,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-53,12798,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,181,1,0,False,2017-01-01T16:00:00Z,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-9,790,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,186,9,0,False,2016-12-31T17:30:00Z,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-29,3995,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,187,11,0,False,2016-12-31T15:00:00Z,2,1,19,9,0,0,0,2,0,0,0,0,0,0,0,4,3.2,0.0,2.0,0.5,44,174,4630,548,374,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
354,182,3,2,False,2016-12-31T15:00:00Z,4,1,19,90,0,0,0,4,0,0,0,0,0,0,0,8,4.4,7.0,27.0,3.8,51,5756,27774,6384,628,34,0,0,5,25,1,0,0,0,0,0,0,0,1,1,0,2,0
363,189,2,0,True,2016-12-31T15:00:00Z,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-699,49200,84,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,186,9,0,False,2016-12-31T17:30:00Z,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-26,10216,329,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,189,2,1,True,2016-12-31T15:00:00Z,0,3,19,56,0,0,0,2,0,0,0,0,0,0,0,2,6.0,15.8,20.0,4.2,63,9627,257260,29128,19501,28,0,0,3,21,0,0,0,0,1,1,0,0,2,3,1,1,0
233,186,9,2,False,2016-12-31T17:30:00Z,1,0,19,90,0,0,0,1,0,0,0,0,0,0,0,8,11.2,14.3,0.0,2.6,53,1005,64916,1716,711,67,0,0,4,53,0,0,0,3,1,0,0,0,4,3,1,0,0
300,188,19,0,True,2016-12-31T15:00:00Z,1,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-27,6998,106,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,181,1,1,False,2017-01-01T16:00:00Z,2,0,19,14,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2.3,0.0,0.2,44,488,48754,2730,2242,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
20,181,5,1,True,2017-01-01T16:00:00Z,2,0,19,19,0,0,0,0,0,0,0,0,0,0,0,3,0.8,1.2,0.0,0.2,43,10940,116855,13825,2885,20,0,0,1,18,0,0,0,1,0,0,0,0,3,0,0,0,0
364,189,2,0,True,2016-12-31T15:00:00Z,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-7,835,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,188,19,1,True,2016-12-31T15:00:00Z,1,2,19,90,0,0,0,2,0,0,0,0,0,1,0,10,9.2,0.0,0.0,0.9,51,153,229274,5589,5436,14,0,0,2,7,0,0,0,0,0,0,0,0,3,0,0,0,0
65,182,15,0,True,2016-12-31T15:00:00Z,4,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-14,2918,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,181,5,6,True,2017-01-01T16:00:00Z,2,0,19,90,0,0,1,0,0,0,0,0,0,0,0,33,28.0,0.3,4.0,3.2,48,6254,20944,7133,879,39,0,0,14,36,0,0,0,0,0,0,0,0,6,0,0,0,0
137,184,7,2,False,2016-12-30T20:00:00Z,2,2,19,65,0,0,0,2,0,0,0,0,0,0,0,17,17.4,27.9,1.0,4.6,45,3230,192858,7310,4080,55,0,0,2,39,0,0,0,2,2,0,1,0,7,0,3,1,0
436,188,13,2,False,2016-12-31T15:00:00Z,1,2,19,90,0,0,0,1,0,0,0,0,0,0,0,11,13.2,0.1,6.0,1.9,49,-10559,1186565,11427,21986,15,0,0,5,8,1,0,0,0,0,0,0,0,2,0,1,0,0
78,183,14,7,True,2016-12-31T15:00:00Z,4,2,19,90,1,0,0,2,0,0,0,0,0,0,0,26,52.8,1.0,54.0,10.8,64,18548,513744,23682,5134,50,0,0,7,49,0,0,0,1,0,0,0,0,2,0,0,0,0
491,187,11,1,False,2016-12-31T15:00:00Z,2,1,19,28,0,0,0,2,0,0,0,0,0,0,0,3,0.0,0.3,2.0,0.2,53,2817,37410,4528,1711,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
223,186,9,0,False,2016-12-31T17:30:00Z,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,533,46620,1126,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,183,4,0,False,2016-12-31T15:00:00Z,4,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-617,10063,15,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,190,18,0,False,2017-01-01T13:30:00Z,1,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,0,418,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,182,15,2,True,2016-12-31T15:00:00Z,4,1,19,90,0,0,0,1,0,0,0,0,0,0,0,21,12.6,21.3,4.0,3.8,51,427,5435,636,209,22,0,0,1,15,1,0,0,3,3,0,0,0,12,2,6,0,0
276,187,11,1,False,2016-12-31T15:00:00Z,2,1,19,90,0,0,0,2,0,0,0,0,0,0,0,13,17.6,11.3,19.0,4.8,44,-4120,126092,963,5083,29,0,0,5,24,3,0,0,1,1,0,0,0,3,0,1,1,0
587,182,3,0,False,2016-12-31T15:00:00Z,4,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1,184,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,186,10,11,True,2016-12-31T17:30:00Z,1,0,19,90,1,0,1,0,0,0,0,0,0,0,3,36,40.4,3.2,22.0,6.6,75,-773,53565,125,898,38,0,0,4,31,0,0,0,0,0,0,0,0,7,0,1,1,1
141,184,7,0,False,2016-12-30T20:00:00Z,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-367,39683,103,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,183,4,1,False,2016-12-31T15:00:00Z,4,2,19,29,0,0,0,2,0,0,0,0,0,0,0,3,0.8,1.0,0.0,0.2,46,-55,7369,107,162,12,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0
329,183,4,0,False,2016-12-31T15:00:00Z,4,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,326,27119,790,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,183,4,0,False,2016-12-31T15:00:00Z,4,2,19,90,0,0,0,4,0,0,0,0,0,0,0,10,9.8,1.0,0.0,1.1,47,-318,9919,455,773,29,0,0,5,25,0,0,0,0,0,0,0,0,7,0,0,0,0
231,186,9,2,False,2016-12-31T17:30:00Z,1,0,19,88,0,0,0,1,0,0,0,0,0,0,0,14,14.8,21.0,0.0,3.6,73,8976,54686,10882,1906,74,0,0,6,66,0,0,0,1,1,0,0,0,5,2,1,0,0
24,181,5,3,True,2017-01-01T16:00:00Z,2,0,19,90,0,0,1,0,0,0,0,0,0,0,0,19,21.0,19.5,34.0,7.5,52,1294,120465,3070,1776,115,0,0,2,97,0,0,0,1,1,0,0,0,8,0,3,0,0
284,187,11,8,False,2016-12-31T15:00:00Z,2,1,19,77,1,0,1,0,0,0,0,0,0,0,0,23,28.8,1.5,20.0,5.0,47,-9,310,3,12,16,0,0,1,11,2,0,0,2,0,0,0,0,3,1,0,1,0
518,184,6,0,True,2016-12-30T20:00:00Z,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-11,2803,163,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
