,element,event,value
12525,250,25,69
12526,250,26,69
12527,250,27,69
12528,250,28,69
12529,250,29,69
12530,250,30,69
12531,250,31,69
12532,250,32,69
12533,250,33,69
12534,250,34,69
12535,250,35,69
12536,250,36,69
12537,250,37,69
12538,250,38,69
12539,251,1,95
12540,251,2,97
12541,251,3,98
12542,251,4,99
12543,251,5,100
12544,251,6,100
12545,251,7,100
12546,251,8,99
12547,251,9,98
12548,251,10,97
12549,251,11,98
12550,251,12,99
12551,251,13,99
12552,251,14,99
12553,251,15,98
12554,251,16,97
12555,251,17,97
12556,251,18,96
12557,251,19,96
12558,251,20,95
12559,251,21,95
12560,251,22,95
12561,251,23,95
12562,251,24,95
12563,251,25,95
12564,251,26,95
12565,251,27,96
12566,251,28,96
12567,251,29,97
12568,251,30,98
12569,251,31,99
12570,251,32,100
12571,251,33,101
12572,251,34,101
12573,251,35,100
12574,251,36,101
12575,251,37,102
12576,251,38,103
12577,252,1,55
12578,252,2,55
12579,252,3,55
12580,252,4,55
12581,252,5,55
12582,252,6,55
12583,252,7,55
12584,252,8,55
12585,252,9,55
12586,252,10,55
12587,252,11,55
12588,252,12,55
12589,252,13,55
12590,252,14,55
12591,252,15,55
12592,252,16,55
12593,252,17,55
12594,252,18,55
12595,252,19,55
12596,252,20,55
12597,252,21,55
12598,252,22,55
12599,252,23,55
12600,252,24,55
12601,252,25,55
12602,252,26,55
12603,252,27,55
12604,252,28,55
12605,252,29,55
12606,252,30,55
12607,252,31,55
12608,252,32,55
12609,252,33,55
12610,252,34,55
12611,252,35,55
12612,252,36,55
12613,252,37,55
12614,252,38,55
12615,253,1,130
12616,253,2,130
12617,253,3,130
12618,253,4,130
12619,253,5,130
12620,253,6,130
12621,253,7,129
12622,253,8,129
12623,253,9,128
12624,253,10,129
12625,253,11,130
12626,253,12,130
12627,253,13,130
12628,253,14,130
12629,253,15,130
12630,253,16,130
12631,253,17,130
12632,253,18,131
12633,253,19,132
12634,253,20,132
12635,253,21,133
12636,253,22,133
12637,253,23,135
12638,253,24,136
12639,253,25,136
12640,253,26,136
12641,253,27,136
12642,253,28,136
12643,253,29,135
12644,253,30,134
12645,253,31,134
12646,253,32,132
12647,253,33,132
12648,253,34,132
12649,253,35,132
12650,253,36,132
12651,253,37,133
12652,253,38,132
12653,254,1,55
12654,254,2,55
12655,254,3,55
12656,254,4,56
12657,254,5,56
12658,254,6,57
12659,254,7,57
12660,254,8,57
12661,254,9,57
12662,254,10,57
12663,254,11,56
12664,254,12,56
12665,254,13,56
12666,254,14,56
12667,254,15,56
12668,254,16,56
12669,254,17,56
12670,254,18,56
12671,254,19,56
12672,254,20,56
12673,254,21,56
12674,254,22,56
12675,254,23,56
12676,254,24,56
12677,254,25,56
12678,254,26,56
12679,254,27,56
12680,254,28,56
12681,254,29,56
12682,254,30,56
12683,254,31,56
12684,254,32,56
12685,254,33,56
12686,254,34,56
12687,254,35,56
12688,254,36,56
12689,254,37,56
12690,254,38,56
12691,255,1,60
12692,255,2,59
12693,255,3,58
12694,255,4,57
12695,255,5,57
12696,255,6,56
12697,255,7,56
12698,255,8,56
12699,255,9,56
12700,255,10,56
12701,255,11,56
12702,255,12,55
12703,255,13,55
12704,255,14,55
12705,255,15,55
12706,255,16,55
12707,255,17,55
12708,255,18,55
12709,255,19,55
12710,255,20,55
12711,255,21,55
12712,255,22,55
12713,255,23,55
12714,255,24,55
12715,255,25,55
12716,255,26,55
12717,255,27,55
12718,255,28,55
12719,255,29,55
12720,255,30,55
12721,255,31,55
12722,255,32,55
12723,255,33,55
12724,255,34,55
12725,255,35,55
12726,255,36,55
12727,255,37,55
12728,255,38,55
12729,256,1,75
12730,256,2,75
12731,256,3,75
12732,256,4,75
12733,256,5,74
12734,256,6,74
12735,256,7,73
12736,256,8,73
12737,256,9,72
12738,256,10,72
12739,256,11,72
12740,256,12,72
12741,256,13,72
12742,256,14,72
12743,256,15,72
12744,256,16,72
12745,256,17,72
12746,256,18,72
12747,256,19,72
12748,256,20,72
12749,256,21,72
12750,256,22,72
12751,256,23,72
12752,256,24,72
12753,256,25,71
12754,256,26,71
12755,256,27,71
12756,256,28,71
12757,256,29,71
12758,256,30,71
12759,256,31,71
12760,256,32,71
12761,256,33,71
12762,256,34,71
12763,256,35,71
12764,256,36,71
12765,256,37,71
12766,256,38,71
12767,257,1,95
12768,257,2,95
12769,257,3,95
12770,257,4,95
12771,257,5,94
12772,257,6,94
12773,257,7,94
12774,257,8,94
12775,257,9,93
12776,257,10,93
12777,257,11,93
12778,257,12,92
12779,257,13,92
12780,257,14,92
12781,257,15,92
12782,257,16,92
12783,257,17,92
12784,257,18,92
12785,257,19,92
12786,257,20,91
12787,257,21,91
12788,257,22,92
12789,257,23,93
12790,257,24,93
12791,257,25,93
12792,257,26,93
12793,257,27,93
12794,257,28,92
12795,257,29,92
12796,257,30,92
12797,257,31,92
12798,257,32,92
12799,257,33,93
12800,257,34,93
12801,257,35,93
12802,257,36,94
12803,257,37,94
12804,257,38,93
12805,462,1,75
12806,462,2,74
12807,462,3,73
12808,462,4,72
12809,462,5,71
12810,462,6,71
12811,462,7,71
12812,462,8,71
12813,462,9,70
12814,462,10,70
12815,462,11,70
12816,462,12,70
12817,462,13,70
12818,462,14,70
12819,462,15,70
12820,462,16,70
12821,462,17,71
12822,462,18,71
12823,462,19,71
12824,462,20,71
12825,462,21,71
12826,462,22,71
12827,462,23,71
12828,462,24,71
12829,462,25,71
12830,462,26,70
12831,462,27,70
12832,462,28,69
12833,462,29,69
12834,462,30,69
12835,462,31,69
12836,462,32,69
12837,462,33,68
12838,462,34,68
12839,462,35,68
12840,462,36,68
12841,462,37,68
12842,462,38,68
12843,468,1,55
12844,468,2,55
12845,468,3,55
12846,468,4,56
12847,468,5,56
12848,468,6,56
12849,468,7,56
12850,468,8,56
12851,468,9,56
12852,468,10,56
12853,468,11,57
12854,468,12,57
12855,468,13,57
12856,468,14,57
12857,468,15,57
12858,468,16,57
12859,468,17,57
12860,468,18,58
12861,468,19,59
12862,468,20,59
12863,468,21,59
12864,468,22,59
12865,468,23,60
12866,468,24,60
12867,468,25,60
12868,468,26,60
12869,468,27,60
12870,468,28,60
12871,468,29,60
12872,468,30,60
12873,468,31,60
12874,468,32,59
12875,468,33,59
12876,468,34,59
12877,468,35,59
12878,468,36,59
12879,468,37,59
12880,468,38,59
12881,472,1,60
12882,472,2,60
12883,472,3,60
12884,472,4,59
12885,472,5,59
12886,472,6,58
12887,472,7,58
12888,472,8,58
12889,472,9,58
12890,472,10,58
12891,472,11,58
12892,472,12,58
12893,472,13,58
12894,472,14,58
12895,472,15,58
12896,472,16,58
12897,472,17,57
12898,472,18,57
12899,472,19,57
12900,472,20,57
12901,472,21,57
12902,472,22,57
12903,472,23,57
12904,472,24,56
12905,472,25,56
12906,472,26,56
12907,472,27,56
12908,472,28,56
12909,472,29,56
12910,472,30,56
12911,472,31,56
12912,472,32,56
12913,472,33,56
12914,472,34,56
12915,472,35,56
12916,472,36,56
12917,472,37,56
12918,472,38,56
12919,543,9,50
12920,543,10,50
12921,543,11,50
12922,543,12,50
12923,543,13,50
12924,543,14,50
12925,543,15,50
12926,543,16,50
12927,543,17,50
12928,543,18,50
12929,543,19,50
12930,543,20,50
12931,543,21,50
12932,543,22,50
12933,543,23,50
12934,543,24,50
12935,543,25,50
12936,543,26,50
12937,543,27,50
12938,543,28,50
12939,543,29,50
12940,543,30,50
12941,543,31,50
12942,543,32,50
12943,543,33,50
12944,543,34,50
12945,543,35,50
12946,543,36,50
12947,543,37,50
12948,543,38,50
12949,557,15,50
12950,557,16,50
12951,557,17,50
12952,557,18,50
12953,557,19,50
12954,557,20,50
12955,557,21,50
12956,557,22,50
12957,557,23,50
12958,557,24,50
12959,557,25,50
12960,557,26,50
12961,557,27,50
12962,557,28,50
12963,557,29,50
12964,557,30,50
12965,557,31,50
12966,557,32,50
12967,557,33,50
12968,557,34,50
12969,557,35,50
12970,557,36,50
12971,557,37,50
12972,557,38,50
12973,597,25,45
12974,597,26,45
12975,597,27,45
12976,597,28,45
12977,597,29,45
12978,597,30,45
12979,597,31,45
12980,597,32,45
12981,597,33,45
12982,597,34,45
12983,597,35,45
12984,597,36,45
12985,597,37,45
12986,597,38,45
12987,223,1,90
12988,223,2,90
12989,223,3,89
12990,223,4,88
12991,223,5,87
12992,223,6,86
12993,223,7,86
12994,223,8,86
12995,223,9,86
12996,223,10,86
12997,223,11,87
12998,223,12,87
12999,223,13,86
13000,223,14,86
13001,223,15,85
13002,223,16,85
13003,223,17,85
13004,223,18,85
13005,223,19,85
13006,223,20,84
13007,223,21,84
13008,223,22,83
13009,223,23,83
13010,223,24,83
13011,223,25,83
13013,223,26,82
13014,223,28,82
13015,223,29,82
13016,223,30,82
13017,223,32,82
13019,223,34,82
13020,223,35,82
13022,223,36,82
13023,223,37,82
13024,223,38,82
13025,260,1,55
13026,260,2,55
13027,260,3,56
13028,260,4,56
13029,260,5,56
13030,260,6,56
13031,260,7,57
13032,260,8,57
13033,260,9,57
13034,260,10,57
13035,260,11,58
13036,260,12,58
13037,260,13,58
13038,260,14,58
13039,260,15,58
13040,260,16,58
13041,260,17,58
13042,260,18,58
13043,260,19,57
13044,260,20,57
13045,260,21,56
13046,260,22,56
13047,260,23,56
13048,260,24,56
13049,260,25,56
13051,260,26,56
13052,260,28,56
13053,260,29,56
13054,260,30,56
13055,260,32,56
13057,260,34,56
13058,260,35,56
13060,260,36,56
13061,260,37,57
13062,260,38,57
13063,261,1,50
13064,261,2,50
13065,261,3,50
13066,261,4,49
13067,261,5,49
13068,261,6,49
13069,261,7,49
13070,261,8,49
13071,261,9,49
13072,261,10,49
13073,261,11,49
13074,261,12,49
13075,261,13,49
13076,261,14,49
13077,261,15,49
13078,261,16,49
13079,261,17,48
13080,261,18,48
13081,261,19,48
13082,261,20,48
13083,261,21,48
13084,261,22,48
13085,261,23,48
13086,261,24,48
13087,261,25,48
13089,261,26,48
13090,261,28,48
13091,261,29,48
13092,261,30,48
13093,261,32,48
13095,261,34,48
13096,261,35,48
13098,261,36,48
13099,261,37,48
13100,261,38,48
13101,262,1,55
13102,262,2,55
13103,262,3,55
13104,262,4,55
13105,262,5,55
13106,262,6,54
13107,262,7,54
13108,262,8,53
13109,262,9,53
13110,262,10,53
13111,262,11,53
13112,262,12,53
13113,262,13,53
13114,262,14,53
13115,262,15,53
13116,262,16,53
13117,262,17,53
13118,262,18,53
13119,262,19,53
13120,262,20,53
13121,262,21,53
13122,262,22,52
13123,262,23,52
13124,262,24,52
13125,262,25,52
13127,262,26,52
13128,262,28,52
13129,262,29,52
13130,262,30,52
13131,262,32,52
13133,262,34,52
13134,262,35,52
13136,262,36,52
13137,262,37,52
13138,262,38,52
13139,263,1,55
13140,263,2,55
13141,263,3,55
13142,263,4,54
13143,263,5,54
13144,263,6,53
13145,263,7,53
13146,263,8,53
13147,263,9,52
13148,263,10,52
13149,263,11,52
13150,263,12,52
13151,263,13,52
13152,263,14,52
13153,263,15,52
13154,263,16,52
13155,263,17,52
13156,263,18,52
13157,263,19,52
13158,263,20,52
13159,263,21,52
13160,263,22,52
13161,263,23,52
13162,263,24,52
13163,263,25,52
13165,263,26,52
13166,263,28,52
13167,263,29,52
13168,263,30,52
13169,263,32,52
13171,263,34,52
13172,263,35,52
13174,263,36,52
13175,263,37,52
13176,263,38,52
13177,264,1,65
13178,264,2,65
13179,264,3,63
13180,264,4,62
13181,264,5,62
13182,264,6,61
13183,264,7,61
13184,264,8,61
13185,264,9,61
13186,264,10,61
13187,264,11,61
13188,264,12,61
13189,264,13,61
13190,264,14,61
13191,264,15,61
13192,264,16,61
13193,264,17,61
13194,264,18,61
13195,264,19,61
13196,264,20,61
13197,264,21,61
13198,264,22,61
13199,264,23,61
13200,264,24,61
13201,264,25,61
13203,264,26,61
13204,264,28,60
13205,264,29,60
13206,264,30,60
13207,264,32,60
13209,264,34,60
13210,264,35,60
13212,264,36,60
13213,264,37,60
13214,264,38,60
13215,265,1,65
13216,265,2,65
13217,265,3,65
13218,265,4,65
13219,265,5,65
13220,265,6,65
13221,265,7,66
13222,265,8,66
13223,265,9,66
13224,265,10,66
13225,265,11,65
13226,265,12,65
13227,265,13,65
13228,265,14,65
13229,265,15,65
13230,265,16,65
13231,265,17,65
13232,265,18,65
13233,265,19,65
13234,265,20,65
13235,265,21,64
13236,265,22,64
13237,265,23,64
13238,265,24,64
13239,265,25,64
13241,265,26,64
13242,265,28,64
13243,265,29,64
13244,265,30,64
13245,265,32,64
13247,265,34,64
13248,265,35,64
13250,265,36,64
13251,265,37,64
13252,265,38,64
13253,266,1,55
13254,266,2,54
13255,266,3,53
13256,266,4,52
13257,266,5,52
13258,266,6,51
13259,266,7,51
13260,266,8,51
13261,266,9,51
13262,266,10,51
13263,266,11,51
13264,266,12,51
13265,266,13,51
13266,266,14,51
13267,266,15,51
13268,266,16,51
13269,266,17,51
13270,266,18,51
13271,266,19,51
13272,266,20,51
13273,266,21,51
13274,266,22,51
13275,266,23,51
13276,266,24,51
13277,266,25,51
13279,266,26,51
13280,266,28,51
13281,266,29,51
13282,266,30,51
13283,266,32,50
13285,266,34,50
13286,266,35,49
13288,266,36,49
13289,266,37,49
13290,266,38,48
13291,267,1,60
13292,267,2,61
13293,267,3,63
13294,267,4,64
13295,267,5,65
13296,267,6,64
13297,267,7,63
13298,267,8,62
13299,267,9,62
13300,267,10,63
13301,267,11,64
13302,267,12,64
13303,267,13,63
13304,267,14,63
13305,267,15,62
13306,267,16,62
13307,267,17,62
13308,267,18,62
13309,267,19,62
13310,267,20,62
13311,267,21,62
13312,267,22,62
13313,267,23,61
13314,267,24,61
13315,267,25,61
13317,267,26,61
13318,267,28,61
13319,267,29,61
13320,267,30,61
13321,267,32,61
13323,267,34,61
13324,267,35,61
13326,267,36,61
13327,267,37,61
13328,267,38,61
13329,268,1,55
13330,268,2,55
13331,268,3,55
13332,268,4,55
13333,268,5,55
13334,268,6,56
13335,268,7,57
13336,268,8,57
13337,268,9,57
13338,268,10,58
13339,268,11,59
13340,268,12,59
13341,268,13,60
13342,268,14,61
13343,268,15,61
13344,268,16,61
13345,268,17,61
13346,268,18,61
13347,268,19,61
13348,268,20,60
13349,268,21,59
13350,268,22,59
13351,268,23,59
13352,268,24,59
13353,268,25,59
13355,268,26,59
13356,268,28,60
13357,268,29,59
13358,268,30,59
13359,268,32,59
13361,268,34,60
13362,268,35,61
13364,268,36,62
13365,268,37,62
13366,268,38,63
13367,269,1,55
13368,269,2,55
13369,269,3,54
13370,269,4,54
13371,269,5,53
13372,269,6,53
13373,269,7,53
13374,269,8,53
13375,269,9,53
13376,269,10,53
13377,269,11,53
13378,269,12,53
13379,269,13,53
13380,269,14,53
13381,269,15,53
13382,269,16,53
13383,269,17,53
13384,269,18,53
13385,269,19,53
13386,269,20,53
13387,269,21,53
13388,269,22,53
13389,269,23,53
13390,269,24,53
13391,269,25,53
13393,269,26,53
13394,269,28,53
13395,269,29,53
13396,269,30,53
13397,269,32,53
13399,269,34,53
13400,269,35,53
13402,269,36,53
13403,269,37,53
13404,269,38,53
13405,270,1,110
13406,270,2,110
13407,270,3,110
13408,270,4,110
13409,270,5,110
13410,270,6,110
13411,270,7,110
13412,270,8,111
13413,270,9,112
13414,270,10,112
13415,270,11,111
13416,270,12,111
13417,270,13,112
13418,270,14,114
13419,270,15,115
13420,270,16,116
13421,270,17,116
13422,270,18,116
13423,270,19,115
13424,270,20,114
13425,270,21,113
13426,270,22,113
13427,270,23,113
13428,270,24,113
13429,270,25,113
13431,270,26,113
13432,270,28,113
13433,270,29,114
13434,270,30,114
13435,270,32,116
13437,270,34,115
13438,270,35,116
13440,270,36,116
13441,270,37,116
13442,270,38,117
13443,271,1,85
13444,271,2,84
13445,271,3,84
13446,271,4,85
13447,271,5,85
13448,271,6,86
13449,271,7,86
13450,271,8,85
13451,271,9,85
13452,271,10,85
13453,271,11,85
13454,271,12,85
13455,271,13,86
13456,271,14,87
13457,271,15,87
13458,271,16,87
13459,271,17,86
13460,271,18,85
13461,271,19,85
13462,271,20,85
13463,271,21,85
13464,271,22,85
13465,271,23,85
13466,271,24,85
13467,271,25,85
13469,271,26,85
13470,271,28,85
13471,271,29,85
13472,271,30,85
13473,271,32,85
13475,271,34,85
13476,271,35,85
13478,271,36,85
13479,271,37,85
13480,271,38,85
13481,272,1,55
13482,272,2,55
13483,272,3,55
13484,272,4,54
13485,272,5,54
13486,272,6,54
13487,272,7,54
13488,272,8,54
13489,272,9,54
13490,272,10,54
13491,272,11,54
13492,272,12,54
13493,272,13,54
13494,272,14,54
13495,272,15,54
13496,272,16,54
13497,272,17,54
13498,272,18,54
13499,272,19,54
13500,272,20,54
13501,272,21,53
13502,272,22,53
13503,272,23,53
13504,272,24,53
13505,272,25,53
13507,272,26,53
13508,272,28,53
13509,272,29,53
13510,272,30,53
13511,272,32,53
13513,272,34,53
13514,272,35,53
13516,272,36,53
13517,272,37,53
13518,272,38,53
13519,273,1,100
13520,273,2,99
13521,273,3,98
13522,273,4,98
13523,273,5,97
13524,273,6,97
13525,273,7,97
13526,273,8,97
13527,273,9,97
13528,273,10,98
13529,273,11,98
13530,273,12,97
13531,273,13,97
13532,273,14,97
13533,273,15,97
13534,273,16,97
13535,273,17,97
13536,273,18,97
13537,273,19,97
13538,273,20,97
13539,273,21,97
13540,273,22,97
13541,273,23,97
13542,273,24,97
13543,273,25,97
13545,273,26,97
13546,273,28,97
13547,273,29,97
13548,273,30,97
13549,273,32,97
13551,273,34,97
13552,273,35,97
13554,273,36,97
13555,273,37,96
13556,273,38,96
13557,274,1,55
13558,274,2,55
13559,274,3,55
13560,274,4,55
13561,274,5,55
13562,274,6,55
13563,274,7,56
13564,274,8,56
13565,274,9,55
13566,274,10,55
13567,274,11,54
13568,274,12,54
13569,274,13,54
13570,274,14,54
13571,274,15,54
13572,274,16,54
13573,274,17,54
13574,274,18,54
13575,274,19,54
13576,274,20,54
13577,274,21,54
13578,274,22,54
13579,274,23,54
13580,274,24,54
13581,274,25,54
13583,274,26,54
13584,274,28,54
13585,274,29,54
13586,274,30,54
13587,274,32,54
13589,274,34,55
13590,274,35,55
13592,274,36,55
13593,274,37,54
13594,274,38,54
13595,275,1,95
13596,275,2,95
13597,275,3,94
13598,275,4,93
13599,275,5,92
13600,275,6,92
13601,275,7,92
13602,275,8,92
13603,275,9,92
13604,275,10,92
13605,275,11,92
13606,275,12,92
13607,275,13,92
13608,275,14,93
13609,275,15,94
13610,275,16,95
13611,275,17,96
13612,275,18,97
13613,275,19,97
13614,275,20,96
13615,275,21,95
13616,275,22,95
13617,275,23,96
13618,275,24,97
13619,275,25,98
13621,275,26,96
13622,275,28,95
13623,275,29,94
13624,275,30,94
13625,275,32,93
13627,275,34,93
13628,275,35,93
13630,275,36,93
13631,275,37,93
13632,275,38,93
13633,276,1,75
13634,276,2,76
13635,276,3,76
13636,276,4,76
13637,276,5,75
13638,276,6,75
13639,276,7,76
13640,276,8,76
13641,276,9,76
13642,276,10,76
13643,276,11,76
13644,276,12,76
13645,276,13,75
13646,276,14,75
13647,276,15,75
13648,276,16,75
13649,276,17,75
13650,276,18,75
13651,276,19,75
13652,276,20,75
13653,276,21,75
13654,276,22,75
13655,276,23,76
13656,276,24,76
13657,276,25,76
13659,276,26,75
13660,276,28,75
13661,276,29,75
13662,276,30,75
13663,276,32,75
13665,276,34,76
13666,276,35,76
13668,276,36,76
13669,276,37,77
13670,276,38,78
13671,277,1,50
13672,277,2,50
13673,277,3,49
13674,277,4,48
13675,277,5,48
13676,277,6,47
13677,277,7,47
13678,277,8,47
13679,277,9,47
13680,277,10,47
13681,277,11,46
13682,277,12,46
13683,277,13,46
13684,277,14,46
13685,277,15,46
13686,277,16,46
13687,277,17,46
13688,277,18,46
13689,277,19,46
13690,277,20,46
13691,277,21,46
13692,277,22,46
13693,277,23,46
13694,277,24,45
13695,277,25,45
13697,277,26,45
13698,277,28,45
13699,277,29,45
13700,277,30,45
13701,277,32,45
13703,277,34,45
13704,277,35,45
13706,277,36,45
13707,277,37,45
13708,277,38,45
13709,278,1,50
13710,278,2,50
13711,278,3,49
13712,278,4,49
13713,278,5,49
13714,278,6,48
13715,278,7,48
13716,278,8,48
13717,278,9,48
13718,278,10,48
13719,278,11,47
13720,278,12,47
13721,278,13,47
13722,278,14,47
13723,278,15,47
13724,278,16,47
13725,278,17,47
13726,278,18,47
13727,278,19,47
13728,278,20,47
13729,278,21,47
13730,278,22,47
13731,278,23,47
13732,278,24,47
13733,278,25,47
13735,278,26,47
13736,278,28,47
13737,278,29,47
13738,278,30,47
13739,278,32,47
13741,278,34,47
13742,278,35,47
13744,278,36,47
13745,278,37,47
13746,278,38,47
13747,279,1,50
13748,279,2,50
13749,279,3,49
13750,279,4,49
13751,279,5,48
13752,279,6,48
13753,279,7,48
13754,279,8,48
13755,279,9,48
13756,279,10,48
13757,279,11,48
13758,279,12,48
13759,279,13,48
13760,279,14,48
13761,279,15,48
13762,279,16,48
13763,279,17,47
13764,279,18,47
13765,279,19,47
13766,279,20,47
13767,279,21,47
13768,279,22,47
13769,279,23,47
13770,279,24,47
13771,279,25,47
13773,279,26,47
13774,279,28,47
13775,279,29,47
13776,279,30,47
13777,279,32,47
13779,279,34,47
13780,279,35,47
13782,279,36,47
13783,279,37,47
13784,279,38,47
13785,280,1,110
13786,280,2,110
13787,280,3,112
13788,280,4,113
13789,280,5,114
13790,280,6,114
13791,280,7,114
13792,280,8,114
13793,280,9,113
13794,280,10,113
13795,280,11,113
13796,280,12,114
13797,280,13,115
13798,280,14,115
13799,280,15,114
13800,280,16,113
13801,280,17,112
13802,280,18,112
13803,280,19,112
13804,280,20,112
13805,280,21,112
13806,280,22,112
13807,280,23,113
13808,280,24,113
13809,280,25,114
13811,280,26,114
13812,280,28,116
13813,280,29,118
13814,280,30,119
13815,280,32,119
13817,280,34,117
13818,280,35,118
13820,280,36,118
13821,280,37,119
13822,280,38,120
13823,281,1,105
13824,281,2,105
13825,281,3,105
13826,281,4,104
13827,281,5,104
13828,281,6,103
13829,281,7,103
13830,281,8,102
13831,281,9,102
13832,281,10,102
13833,281,11,102
13834,281,12,101
13835,281,13,101
13836,281,14,101
13837,281,15,101
13838,281,16,101
13839,281,17,101
13840,281,18,101
13841,281,19,101
13842,281,20,101
13843,281,21,101
13844,281,22,101
13845,281,23,102
13846,281,24,101
13847,281,25,101
13849,281,26,100
13850,281,28,99
13851,281,29,99
13852,281,30,99
13853,281,32,99
13855,281,34,99
13856,281,35,99
13858,281,36,99
13859,281,37,99
13860,281,38,99
13861,529,3,45
13862,529,4,45
13863,529,5,45
13864,529,6,45
13865,529,7,45
13866,529,8,45
13867,529,9,45
13868,529,10,45
13869,529,11,45
13870,529,12,45
13871,529,13,45
13872,529,14,45
13873,529,15,45
13874,529,16,45
13875,529,17,45
13876,529,18,45
13877,529,19,45
13878,529,20,45
13879,529,21,45
13880,529,22,45
13881,529,23,45
13882,529,24,45
13883,529,25,45
13885,529,26,45
