row_id,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,event,team_a,team_a_difficulty,team_h,team_h_difficulty,element_type,team,web_name,safe_web_name,own_team,opposition_team
2713,0,0,0,0,0,0,0,0,0,0.0,0,0,491,0,0,109,0,0,0,0.0,5861,0.0,0,2018-11-03T15:00:00Z,03 Nov 15:00,0,0,0,0,0,19,0,0,0,0,0,0,11,0,5937,0,0,0,2.0,4.0,0.0,0,-195,15,210,48,False,0,0,11.0,4,3,19,2,2,4,Gibson,gibson,4,19
2714,0,0,0,0,0,0,0,0,0,0.0,0,0,491,0,0,116,0,0,0,0.0,6411,0.0,0,2018-11-10T15:00:00Z,10 Nov 15:00,0,0,0,0,0,11,0,0,0,0,0,0,12,0,5759,0,0,0,0.0,0.0,0.0,0,-176,14,190,48,False,0,0,12.0,4,3,11,2,2,4,Gibson,gibson,4,11
2715,0,0,0,0,0,0,0,0,0,0.0,0,0,491,0,0,123,0,0,0,0.0,6963,0.0,0,2018-11-26T20:30:00Z,26 Nov 20:30,0,0,0,0,0,15,0,0,0,0,0,0,13,0,5574,0,0,0,2.0,1.0,0.0,0,-186,18,204,48,True,0,0,13.0,15,2,4,2,2,4,Gibson,gibson,4,15
2716,0,0,0,0,0,0,0,0,0,0.0,0,0,491,0,0,134,0,0,0,0.0,7516,0.0,0,2018-12-01T15:00:00Z,01 Dec 15:00,0,0,0,0,0,7,0,0,0,0,0,0,14,0,5563,0,0,0,0.0,2.0,0.0,0,-39,19,58,48,False,0,0,14.0,4,2,7,2,2,4,Gibson,gibson,4,7
2717,0,0,0,0,0,0,0,0,0,0.0,0,0,491,0,0,143,0,0,0,0.0,8072,0.0,0,2018-12-05T19:45:00Z,05 Dec 19:45,0,0,0,0,0,12,0,0,0,0,0,0,15,0,5559,0,0,0,3.0,1.0,0.0,0,-39,26,65,48,True,0,0,15.0,12,2,4,4,2,4,Gibson,gibson,4,12
2718,0,0,0,0,0,0,0,0,0,0.0,0,0,491,0,0,153,0,0,0,0.0,8630,0.0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,3,0,0,0,0,0,0,16,0,5611,0,0,0,0.0,1.0,0.0,0,11,67,56,48,True,0,0,16.0,3,2,4,2,2,4,Gibson,gibson,4,3
2719,0,0,0,0,0,0,0,0,0,0.0,0,0,491,0,0,168,0,0,0,0.0,9189,0.0,0,2018-12-15T15:00:00Z,15 Dec 15:00,0,0,0,0,0,17,0,0,0,0,0,0,17,0,5623,0,0,0,0.0,1.0,0.0,0,-44,53,97,48,False,0,0,17.0,4,5,17,2,2,4,Gibson,gibson,4,17
2720,0,0,0,0,0,0,0,0,0,0.0,0,0,491,0,0,171,0,0,0,0.0,9751,0.0,0,2018-12-22T12:30:00Z,22 Dec 12:30,0,0,0,0,0,1,0,0,0,0,0,0,18,0,5653,0,0,0,1.0,3.0,0.0,0,-27,49,76,48,False,0,0,18.0,4,4,1,2,2,4,Gibson,gibson,4,1
2721,0,33,0,0,0,17,0,3,22,0.4,0,0,491,0,0,182,2,3,1,7.6,10316,42.4,0,2018-12-26T15:00:00Z,26 Dec 15:00,0,0,62,0,0,8,0,0,0,0,3,0,19,0,5680,0,1,0,5.0,1.0,33.0,6,-32,51,83,48,True,0,1,19.0,8,2,4,3,2,4,Gibson,gibson,4,8
2722,0,0,0,0,0,0,0,0,0,0.0,0,0,491,0,0,192,0,0,0,0.0,10884,0.0,0,2018-12-30T14:15:00Z,30 Dec 14:15,0,0,0,0,0,19,0,0,0,0,0,0,20,0,5897,0,0,0,0.0,2.0,0.0,0,112,195,83,48,True,0,0,20.0,19,2,4,3,2,4,Gibson,gibson,4,19
2729,0,0,0,0,0,0,0,0,0,0.0,0,0,495,0,0,8,0,0,0,0.0,495,0.0,0,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,0,0,0,16,0,0,0,0,0,0,1,0,7173,0,0,0,0.0,0.0,0.0,0,0,0,0,60,False,0,0,1.0,4,2,16,2,4,4,Vydra,vydra,4,16
2730,0,0,0,0,0,0,0,0,0,0.0,0,0,495,0,0,12,0,0,0,0.0,1020,0.0,0,2018-08-19T12:30:00Z,19 Aug 13:30,0,0,0,0,0,18,0,0,0,0,0,0,2,0,5159,0,0,0,3.0,1.0,0.0,0,-2142,123,2265,60,True,0,0,2.0,18,2,4,3,4,4,Vydra,vydra,4,18
2731,0,0,0,0,0,0,0,0,0,0.0,0,0,495,0,0,23,0,0,0,0.0,1547,0.0,0,2018-08-26T15:00:00Z,26 Aug 16:00,0,0,0,0,0,9,0,0,0,0,0,0,3,0,3897,0,0,0,2.0,4.0,0.0,0,-1405,143,1548,60,False,0,0,3.0,4,2,9,2,4,4,Vydra,vydra,4,9
2732,0,4,0,0,0,2,0,1,2,1.3,0,0,495,0,0,32,0,0,0,0.8,2078,1.0,0,2018-09-02T15:00:00Z,02 Sep 16:00,0,0,6,0,0,14,0,0,0,0,0,0,4,0,3442,0,0,1,2.0,0.0,6.0,1,-608,156,764,60,True,0,0,4.0,14,2,4,4,4,4,Vydra,vydra,4,14
2733,0,6,0,0,0,3,0,1,6,11.6,0,0,495,0,0,50,0,1,0,2.0,2615,4.0,1,2018-09-16T12:30:00Z,16 Sep 13:30,0,0,34,0,0,20,0,0,0,0,1,0,5,0,3148,2,1,1,0.0,1.0,4.0,1,-397,210,607,59,False,0,0,5.0,4,3,20,2,4,4,Vydra,vydra,4,20
2734,0,15,0,0,0,28,0,1,11,2.0,0,0,495,0,0,53,2,0,1,7.0,3152,31.4,0,2018-09-22T14:00:00Z,22 Sep 15:00,0,0,59,0,0,2,0,0,0,0,3,0,6,0,2939,1,0,0,0.0,4.0,37.0,5,-263,157,420,59,True,1,0,6.0,2,2,4,2,4,4,Vydra,vydra,4,2
2735,0,10,0,0,0,5,0,3,4,1.5,0,0,495,0,0,63,0,1,0,0.9,3690,4.2,0,2018-09-30T15:00:00Z,30 Sep 16:00,0,0,71,0,0,5,0,0,0,0,1,0,7,0,3784,1,0,1,2.0,1.0,3.0,2,674,912,238,59,False,0,0,7.0,4,2,5,2,4,4,Vydra,vydra,4,5
2736,0,3,0,0,0,2,0,0,2,0.2,0,0,495,0,0,72,0,0,0,0.0,4229,0.0,0,2018-10-06T14:00:00Z,06 Oct 15:00,0,0,1,0,0,10,0,0,0,0,1,0,8,0,3852,1,0,0,1.0,1.0,0.0,1,54,412,358,59,True,0,0,8.0,10,2,4,2,4,4,Vydra,vydra,4,10
2737,0,0,0,0,0,0,0,0,0,0.0,0,0,495,0,0,87,0,0,0,0.0,4771,0.0,0,2018-10-20T14:00:00Z,20 Oct 15:00,0,0,0,0,0,13,0,0,0,0,0,0,9,0,3196,0,0,0,0.0,5.0,0.0,0,-641,126,767,59,False,0,0,9.0,4,5,13,2,4,4,Vydra,vydra,4,13
2738,0,0,0,0,0,0,0,0,0,0.0,0,0,495,0,0,92,0,0,0,0.0,5317,0.0,0,2018-10-28T13:30:00Z,28 Oct 13:30,0,0,0,0,0,6,0,0,0,0,0,0,10,0,2980,0,0,0,4.0,0.0,0.0,0,-260,99,359,59,True,0,0,10.0,6,2,4,4,4,4,Vydra,vydra,4,6
2739,0,18,0,0,0,6,0,2,11,4.1,2,0,495,0,0,109,2,2,0,0.8,5865,3.6,0,2018-11-03T15:00:00Z,03 Nov 15:00,0,0,71,1,0,19,0,0,0,0,1,0,11,0,2834,0,0,0,2.0,4.0,0.0,2,-199,89,288,58,False,0,0,11.0,4,3,19,2,4,4,Vydra,vydra,4,19
2740,0,0,0,0,0,0,0,0,0,0.0,0,0,495,0,0,116,0,0,0,0.0,6415,0.0,0,2018-11-10T15:00:00Z,10 Nov 15:00,0,0,0,0,0,11,0,0,0,0,0,0,12,0,2731,0,0,0,0.0,0.0,0.0,0,-118,82,200,58,False,0,0,12.0,4,3,11,2,4,4,Vydra,vydra,4,11
2741,0,0,0,0,0,0,0,0,0,0.0,0,0,495,0,0,123,0,0,0,0.0,6967,0.0,0,2018-11-26T20:30:00Z,26 Nov 20:30,0,0,0,0,0,15,0,0,0,0,0,0,13,0,2706,0,0,0,2.0,1.0,0.0,0,-60,89,149,58,True,0,0,13.0,15,2,4,2,4,4,Vydra,vydra,4,15
2742,0,0,0,0,0,0,0,0,0,0.0,0,0,495,0,0,134,0,0,0,0.0,7520,0.0,0,2018-12-01T15:00:00Z,01 Dec 15:00,0,0,0,0,0,7,0,0,0,0,0,0,14,0,2650,0,0,0,0.0,2.0,0.0,0,-59,47,106,58,False,0,0,14.0,4,2,7,2,4,4,Vydra,vydra,4,7
2743,0,5,0,0,0,-1,0,0,4,0.8,0,0,495,0,0,143,1,1,0,0.3,8076,0.0,0,2018-12-05T19:45:00Z,05 Dec 19:45,0,0,7,0,0,12,0,0,0,0,1,0,15,0,2595,0,0,0,3.0,1.0,4.0,0,-65,43,108,57,True,0,1,15.0,12,2,4,4,4,4,Vydra,vydra,4,12
2744,0,0,0,0,0,0,0,0,0,0.0,0,0,495,0,0,153,0,0,0,0.0,8634,0.0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,3,0,0,0,0,0,0,16,0,2542,0,0,0,0.0,1.0,0.0,0,-70,50,120,57,True,0,0,16.0,3,2,4,2,4,4,Vydra,vydra,4,3
2745,0,0,0,0,0,0,0,0,0,0.0,0,0,495,0,0,168,0,0,0,0.0,9193,0.0,0,2018-12-15T15:00:00Z,15 Dec 15:00,0,0,0,0,0,17,0,0,0,0,0,0,17,0,2557,0,0,0,0.0,1.0,0.0,0,-25,101,126,57,False,0,0,17.0,4,5,17,2,4,4,Vydra,vydra,4,17
2746,0,2,0,0,0,-2,0,0,2,1.3,0,0,495,0,0,171,1,1,0,0.0,9755,0.0,0,2018-12-22T12:30:00Z,22 Dec 12:30,0,0,13,1,0,1,0,0,0,0,0,0,18,0,2523,3,0,0,1.0,3.0,0.0,1,-46,47,93,57,False,0,0,18.0,4,4,1,2,4,4,Vydra,vydra,4,1
2747,0,0,0,0,0,0,0,0,0,0.0,0,0,495,0,0,182,0,0,0,0.0,10320,0.0,0,2018-12-26T15:00:00Z,26 Dec 15:00,0,0,0,0,0,8,0,0,0,0,0,0,19,0,2513,0,0,0,5.0,1.0,0.0,0,-40,82,122,57,True,0,0,19.0,8,2,4,3,4,4,Vydra,vydra,4,8
2748,0,0,0,0,0,0,0,0,0,0.0,0,0,495,0,0,192,0,0,0,0.0,10888,0.0,0,2018-12-30T14:15:00Z,30 Dec 14:15,0,0,0,0,0,19,0,0,0,0,0,0,20,0,2505,0,0,0,0.0,2.0,0.0,0,-32,64,96,57,True,0,0,20.0,19,2,4,3,4,4,Vydra,vydra,4,19
2755,0,37,1,0,0,18,0,4,31,38.6,0,0,534,0,0,32,1,2,0,6.2,2117,12.8,2,2018-09-02T15:00:00Z,02 Sep 16:00,0,0,79,0,2,14,0,0,0,0,4,0,4,0,0,1,2,1,2.0,0.0,11.0,1,0,0,0,45,True,0,1,4.0,14,2,4,4,3,4,McNeil,mcneil,4,14
2756,0,0,0,0,0,0,0,0,0,0.0,0,0,534,0,0,50,0,0,0,0.0,2654,0.0,0,2018-09-16T12:30:00Z,16 Sep 13:30,0,0,0,0,0,20,0,0,0,0,0,0,5,0,360,0,0,0,0.0,1.0,0.0,0,227,355,128,45,False,0,0,5.0,4,3,20,2,3,4,McNeil,mcneil,4,20
2757,0,0,0,0,0,0,0,0,0,0.0,0,0,534,0,0,53,0,0,0,0.0,3191,0.0,0,2018-09-22T14:00:00Z,22 Sep 15:00,0,0,0,0,0,2,0,0,0,0,0,0,6,0,384,0,0,0,0.0,4.0,0.0,0,11,73,62,45,True,0,0,6.0,2,2,4,2,3,4,McNeil,mcneil,4,2
2758,0,0,0,0,0,0,0,0,0,0.0,0,0,534,0,0,63,0,0,0,0.0,3729,0.0,0,2018-09-30T15:00:00Z,30 Sep 16:00,0,0,0,0,0,5,0,0,0,0,0,0,7,0,384,0,0,0,2.0,1.0,0.0,0,-14,48,62,45,False,0,0,7.0,4,2,5,2,3,4,McNeil,mcneil,4,5
2759,0,0,0,0,0,0,0,0,0,0.0,0,0,534,0,0,72,0,0,0,0.0,4268,0.0,0,2018-10-06T14:00:00Z,06 Oct 15:00,0,0,0,0,0,10,0,0,0,0,0,0,8,0,408,0,0,0,1.0,1.0,0.0,0,4,53,49,45,True,0,0,8.0,10,2,4,2,3,4,McNeil,mcneil,4,10
2760,0,0,0,0,0,0,0,0,0,0.0,0,0,534,0,0,87,0,0,0,0.0,4810,0.0,0,2018-10-20T14:00:00Z,20 Oct 15:00,0,0,0,0,0,13,0,0,0,0,0,0,9,0,414,0,0,0,0.0,5.0,0.0,0,-14,38,52,45,False,0,0,9.0,4,5,13,2,3,4,McNeil,mcneil,4,13
2761,0,0,0,0,0,0,0,0,0,0.0,0,0,534,0,0,92,0,0,0,0.0,5356,0.0,0,2018-10-28T13:30:00Z,28 Oct 13:30,0,0,0,0,0,6,0,0,0,0,0,0,10,0,422,0,0,0,4.0,0.0,0.0,0,2,29,27,45,True,0,0,10.0,6,2,4,4,3,4,McNeil,mcneil,4,6
2762,0,0,0,0,0,0,0,0,0,0.0,0,0,534,0,0,109,0,0,0,0.0,5904,0.0,0,2018-11-03T15:00:00Z,03 Nov 15:00,0,0,0,0,0,19,0,0,0,0,0,0,11,0,417,0,0,0,2.0,4.0,0.0,0,-18,36,54,45,False,0,0,11.0,4,3,19,2,3,4,McNeil,mcneil,4,19
2763,0,0,0,0,0,0,0,0,0,0.0,0,0,534,0,0,116,0,0,0,0.0,6454,0.0,0,2018-11-10T15:00:00Z,10 Nov 15:00,0,0,0,0,0,11,0,0,0,0,0,0,12,0,423,0,0,0,0.0,0.0,0.0,0,-4,31,35,45,False,0,0,12.0,4,3,11,2,3,4,McNeil,mcneil,4,11
2764,0,0,0,0,0,0,0,0,0,0.0,0,0,534,0,0,123,0,0,0,0.0,7006,0.0,0,2018-11-26T20:30:00Z,26 Nov 20:30,0,0,0,0,0,15,0,0,0,0,0,0,13,0,434,0,0,0,2.0,1.0,0.0,0,-3,28,31,45,True,0,0,13.0,15,2,4,2,3,4,McNeil,mcneil,4,15
2765,0,0,0,0,0,0,0,0,0,0.0,0,0,534,0,0,134,0,0,0,0.0,7559,0.0,0,2018-12-01T15:00:00Z,01 Dec 15:00,0,0,0,0,0,7,0,0,0,0,0,0,14,0,446,0,0,0,0.0,2.0,0.0,0,0,15,15,45,False,0,0,14.0,4,2,7,2,3,4,McNeil,mcneil,4,7
2766,0,0,0,0,0,0,0,0,0,0.0,0,0,534,0,0,143,0,0,0,0.0,8115,0.0,0,2018-12-05T19:45:00Z,05 Dec 19:45,0,0,0,0,0,12,0,0,0,0,0,0,15,0,434,0,0,0,3.0,1.0,0.0,0,-14,16,30,44,True,0,0,15.0,12,2,4,4,3,4,McNeil,mcneil,4,12
2767,0,0,0,0,0,0,0,0,0,0.0,0,0,534,0,0,153,0,0,0,0.0,8673,0.0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,3,0,0,0,0,0,0,16,0,435,0,0,0,0.0,1.0,0.0,0,-7,21,28,44,True,0,0,16.0,3,2,4,2,3,4,McNeil,mcneil,4,3
2768,0,0,0,0,0,0,0,0,0,0.0,0,0,534,0,0,168,0,0,0,0.0,9232,0.0,0,2018-12-15T15:00:00Z,15 Dec 15:00,0,0,0,0,0,17,0,0,0,0,0,0,17,0,462,0,0,0,0.0,1.0,0.0,0,13,33,20,44,False,0,0,17.0,4,5,17,2,3,4,McNeil,mcneil,4,17
2769,0,0,0,0,0,0,0,0,0,0.0,0,0,534,0,0,171,0,0,0,0.0,9794,0.0,0,2018-12-22T12:30:00Z,22 Dec 12:30,0,0,0,0,0,1,0,0,0,0,0,0,18,0,476,0,0,0,1.0,3.0,0.0,0,-3,20,23,44,False,0,0,18.0,4,4,1,2,3,4,McNeil,mcneil,4,1
2770,0,5,0,0,0,3,0,0,3,0.2,0,0,534,0,0,182,1,2,0,0.8,10359,0.0,0,2018-12-26T15:00:00Z,26 Dec 15:00,0,0,27,0,0,8,0,0,0,0,1,0,19,0,488,0,1,1,5.0,1.0,9.0,1,8,33,25,44,True,0,0,19.0,8,2,4,3,3,4,McNeil,mcneil,4,8
2771,0,33,1,0,0,27,1,1,25,24.0,0,0,534,0,0,192,2,0,1,15.6,10927,47.4,1,2018-12-30T14:15:00Z,30 Dec 14:15,0,0,90,1,3,19,0,0,0,0,4,0,20,0,502,4,1,2,0.0,2.0,85.0,8,4,32,28,44,True,0,0,20.0,19,2,4,3,3,4,McNeil,mcneil,4,19
2778,0,0,0,0,0,0,0,0,0,0.0,0,0,564,0,0,171,0,0,0,0.0,9824,0.0,0,2018-12-22T12:30:00Z,22 Dec 12:30,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,1.0,3.0,0.0,0,0,0,0,40,False,0,0,18.0,4,4,1,2,2,4,Koiki,koiki,4,1
2779,0,0,0,0,0,0,0,0,0,0.0,0,0,564,0,0,182,0,0,0,0.0,10389,0.0,0,2018-12-26T15:00:00Z,26 Dec 15:00,0,0,0,0,0,8,0,0,0,0,0,0,19,0,121,0,0,0,5.0,1.0,0.0,0,70,87,17,40,True,0,0,19.0,8,2,4,3,2,4,Koiki,koiki,4,8
2780,0,0,0,0,0,0,0,0,0,0.0,0,0,564,0,0,192,0,0,0,0.0,10957,0.0,0,2018-12-30T14:15:00Z,30 Dec 14:15,0,0,0,0,0,19,0,0,0,0,0,0,20,0,172,0,0,0,0.0,2.0,0.0,0,36,68,32,40,True,0,0,20.0,19,2,4,3,2,4,Koiki,koiki,4,19
2792,0,0,0,0,0,0,0,0,0,0.0,0,0,33,0,0,2,0,0,0,0.0,33,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,2,0,0,0,0,0,0,1,0,14476,0,0,0,0.0,2.0,0.0,0,0,0,0,50,False,0,0,1.0,5,3,2,2,3,5,Arter,arter,5,2
2793,0,43,0,0,0,11,1,2,32,14.3,3,0,33,0,0,13,3,0,0,3.3,558,17.2,1,2018-08-18T11:30:00Z,18 Aug 12:30,0,0,90,1,0,15,0,0,0,0,8,0,2,0,14972,0,2,1,0.0,0.0,1.0,2,-2030,320,2350,50,True,0,1,2.0,15,2,5,2,3,5,Arter,arter,5,15
2794,0,44,0,0,0,8,1,2,36,4.8,0,0,33,0,0,24,1,0,0,2.5,1085,12.2,0,2018-08-25T14:00:00Z,25 Aug 15:00,0,0,90,0,0,10,0,0,0,0,6,0,3,0,14612,0,0,1,0.0,0.0,8.0,2,-930,550,1480,50,False,0,1,3.0,5,2,10,2,3,5,Arter,arter,5,10
2795,0,27,0,0,0,4,0,3,24,1.8,0,0,33,0,0,33,2,3,0,2.7,1616,8.8,0,2018-09-02T12:30:00Z,02 Sep 13:30,0,0,90,0,0,1,0,0,0,0,8,0,4,0,14231,0,1,2,3.0,2.0,16.0,1,-783,321,1104,50,True,0,1,4.0,1,2,5,4,3,5,Arter,arter,5,1
2796,0,9,0,0,0,5,0,0,6,0.1,0,0,33,0,0,42,1,2,0,0.0,2153,0.2,0,2018-09-15T14:00:00Z,15 Sep 15:00,0,0,45,0,0,6,0,0,0,0,5,0,5,0,13997,0,1,0,1.0,4.0,0.0,1,-671,452,1123,50,False,0,0,5.0,5,4,6,2,3,5,Arter,arter,5,6
2797,0,25,0,0,0,9,0,1,22,1.7,1,0,33,0,0,54,1,5,0,0.5,2690,3.6,0,2018-09-22T14:00:00Z,22 Sep 15:00,0,0,90,0,0,13,0,0,0,0,5,0,6,0,12768,0,1,0,5.0,0.0,0.0,2,-1332,102,1434,50,True,0,0,6.0,13,2,5,4,3,5,Arter,arter,5,13
2798,0,34,0,0,0,12,0,0,27,3.3,0,0,33,0,0,63,0,2,0,1.0,3228,6.4,0,2018-09-30T15:00:00Z,30 Sep 16:00,0,0,90,0,0,4,0,0,0,0,5,0,7,0,12655,1,2,0,2.0,1.0,0.0,2,-295,173,468,49,True,0,0,7.0,4,2,5,2,3,5,Arter,arter,5,4
2799,0,24,0,0,0,5,0,3,18,1.7,0,0,33,0,0,79,0,1,0,3.3,3767,15.2,0,2018-10-06T14:00:00Z,06 Oct 15:00,0,0,90,0,0,17,0,0,0,0,3,0,8,0,12610,0,0,0,0.0,1.0,16.0,1,-165,164,329,49,False,0,1,8.0,5,5,17,2,3,5,Arter,arter,5,17
2800,0,28,0,0,0,11,0,2,24,24.8,0,0,33,0,0,83,0,2,0,3.4,4309,7.8,2,2018-10-20T14:00:00Z,20 Oct 15:00,0,0,85,0,0,9,0,0,0,0,5,0,9,0,12655,0,1,1,2.0,4.0,1.0,2,-157,288,445,49,True,0,0,9.0,9,2,5,2,3,5,Arter,arter,5,9
2801,0,0,0,0,0,0,0,0,0,0.0,0,0,33,0,0,96,0,0,0,0.0,4855,0.0,0,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,0,0,0,12,0,0,0,0,0,0,10,0,12308,0,0,0,1.0,4.0,0.0,0,-406,94,500,49,False,0,0,10.0,5,5,12,2,3,5,Arter,arter,5,12
2802,0,27,0,0,0,4,0,3,24,22.1,0,0,33,0,0,103,1,1,0,3.5,5403,11.2,2,2018-11-03T15:00:00Z,03 Nov 15:00,0,0,78,0,0,11,0,0,0,0,3,0,11,0,11755,2,0,0,1.0,0.0,2.0,1,-600,35,635,49,True,0,1,11.0,11,2,5,3,3,5,Arter,arter,5,11
2803,0,0,0,0,0,0,0,0,0,0.0,0,0,33,0,0,112,0,0,0,0.0,5953,0.0,0,2018-11-10T12:30:00Z,10 Nov 12:30,0,0,0,0,0,3,0,0,0,0,0,0,12,0,11253,0,0,0,1.0,2.0,0.0,0,-563,27,590,49,True,0,0,12.0,3,2,5,2,3,5,Arter,arter,5,3
2804,0,19,0,0,0,7,0,2,13,2.1,0,0,33,0,0,124,2,1,0,0.9,6505,7.2,0,2018-11-24T15:00:00Z,24 Nov 15:00,0,0,73,0,0,8,0,0,0,0,6,0,13,0,11238,0,0,0,0.0,1.0,0.0,2,-130,66,196,49,False,0,0,13.0,5,3,8,2,3,5,Arter,arter,5,8
2805,0,19,0,0,0,3,0,1,17,1.4,0,0,33,0,0,132,0,1,0,2.9,7058,5.4,0,2018-11-30T20:00:00Z,30 Nov 20:00,0,0,75,1,0,20,0,0,0,0,2,0,14,0,11253,1,0,1,1.0,2.0,22.0,2,-37,65,102,49,True,0,0,14.0,20,2,5,3,3,5,Arter,arter,5,20
2806,0,30,0,0,0,12,0,1,25,6.4,0,0,33,0,0,147,0,3,0,1.2,7614,5.6,0,2018-12-04T19:45:00Z,04 Dec 19:45,0,0,90,0,0,19,0,0,0,0,1,0,15,0,11280,0,1,0,1.0,3.0,0.0,2,-8,96,104,49,False,0,0,15.0,5,3,19,2,3,5,Arter,arter,5,19
2807,0,29,1,0,0,13,1,2,19,15.9,0,0,33,0,0,154,2,0,0,6.1,8172,22.2,1,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,90,0,1,16,0,0,0,0,11,0,16,0,11301,0,0,0,0.0,1.0,23.0,3,-37,111,148,49,True,0,0,16.0,16,2,5,2,3,5,Arter,arter,5,16
2808,0,25,0,0,0,15,0,4,21,1.4,0,0,33,0,0,169,1,3,0,2.7,8731,15.6,0,2018-12-15T15:00:00Z,15 Dec 15:00,0,0,90,0,0,18,0,0,0,0,7,0,17,0,11356,0,3,0,2.0,3.0,10.0,2,-58,122,180,49,False,0,0,17.0,5,3,18,2,3,5,Arter,arter,5,18
2809,0,13,0,0,0,7,0,1,10,0.8,0,0,33,0,0,173,1,4,0,0.2,9293,1.2,0,2018-12-22T17:30:00Z,22 Dec 17:30,0,0,60,0,0,14,0,0,0,0,1,0,18,0,11373,0,1,0,5.0,1.0,0.0,2,-67,78,145,49,True,0,0,18.0,14,2,5,4,3,5,Arter,arter,5,14
2810,0,0,0,0,0,3,0,0,0,0.0,0,0,33,0,0,183,0,0,0,0.0,9858,0.0,0,2018-12-26T15:00:00Z,26 Dec 15:00,0,0,1,0,0,7,0,0,0,0,0,0,19,0,11363,0,0,0,0.0,0.0,0.0,1,-80,81,161,49,False,0,0,19.0,5,2,7,2,3,5,Arter,arter,5,7
2811,0,33,0,0,0,13,1,5,28,4.1,0,0,33,0,0,195,1,0,0,3.2,10426,11.8,0,2018-12-29T15:00:00Z,29 Dec 15:00,0,0,90,0,0,11,0,0,0,0,6,0,20,0,11318,0,0,0,1.0,0.0,16.0,3,-121,49,170,49,False,0,0,20.0,5,3,11,2,3,5,Arter,arter,5,11
2870,0,26,0,0,0,14,0,10,17,10.6,0,0,90,0,0,2,0,2,0,8.0,90,28.2,1,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,0,2,0,0,0,0,8,0,1,0,31111,0,0,0,0.0,2.0,41.0,1,0,0,0,50,False,0,0,1.0,5,3,2,2,2,5,Morrison,morrison,5,2
2871,0,24,0,0,0,17,1,6,12,0.3,1,0,90,0,0,13,1,0,0,0.4,615,1.4,0,2018-08-18T11:30:00Z,18 Aug 12:30,0,0,90,0,0,15,0,1,0,0,5,0,2,0,29547,2,0,0,0.0,0.0,2.0,6,-3162,659,3821,50,True,0,0,2.0,15,2,5,2,2,5,Morrison,morrison,5,15
2872,0,32,0,1,0,20,1,8,23,10.5,0,0,90,0,1,24,0,0,0,3.2,1142,12.4,1,2018-08-25T14:00:00Z,25 Aug 15:00,0,0,90,0,0,10,0,0,0,0,1,0,3,0,29243,0,0,1,0.0,0.0,9.0,6,-1548,1990,3538,50,False,0,0,3.0,5,2,10,2,2,5,Morrison,morrison,5,10
2873,1,18,0,0,0,23,0,13,12,30.8,0,0,90,0,0,33,0,3,0,9.0,1673,44.6,3,2018-09-02T12:30:00Z,02 Sep 13:30,0,0,90,1,0,1,0,0,0,0,4,0,4,0,28218,0,0,1,3.0,2.0,15.0,4,-1754,1271,3025,50,True,0,0,4.0,1,2,5,4,2,5,Morrison,morrison,5,1
2874,1,20,1,0,0,21,0,5,14,10.5,0,0,90,0,0,42,0,4,0,4.1,2210,21.8,1,2018-09-15T14:00:00Z,15 Sep 15:00,0,0,90,0,0,6,0,0,0,0,4,0,5,0,27187,0,0,1,1.0,4.0,9.0,3,-1817,1317,3134,50,False,0,0,5.0,5,4,6,2,2,5,Morrison,morrison,5,6
2875,0,26,0,0,0,10,0,7,18,10.3,0,0,90,0,0,54,1,5,0,2.9,2747,18.2,1,2018-09-22T14:00:00Z,22 Sep 15:00,0,0,90,0,0,13,0,0,0,0,4,0,6,0,27310,0,0,0,5.0,0.0,0.0,0,-528,1461,1989,50,True,0,0,6.0,13,2,5,4,2,5,Morrison,morrison,5,13
2876,0,34,0,0,0,11,0,10,18,21.8,0,0,90,0,0,63,2,2,0,5.6,3285,18.2,2,2018-09-30T15:00:00Z,30 Sep 16:00,0,0,90,0,0,4,0,0,0,0,5,0,7,0,27696,3,1,0,2.0,1.0,16.0,1,-165,1983,2148,49,True,0,0,7.0,4,2,5,2,2,5,Morrison,morrison,5,4
